flat,park_dist,num_park_2km
75 BEDOK NTH RD,0.5408004869663943,22
211 YISHUN ST 21,0.47782434606521285,7
430 CHOA CHU KANG AVE 4,1.0004983687619091,3
405 YISHUN AVE 6,0.7900234588707781,3
840 YISHUN ST 81,0.6496610466810915,7
324C SENGKANG EAST WAY,1.1270556482465928,4
870 YISHUN ST 81,0.7312962547427044,4
225 PENDING RD,0.26746144565980634,10
141 MARSILING RD,0.25724062338014614,4
547 PASIR RIS ST 51,0.320789918658279,9
449 ANG MO KIO AVE 10,0.7081276584296236,18
334 TAMPINES ST 32,0.6157270682342412,13
332 BT BATOK ST 32,1.0323429898548637,10
89 BEDOK NTH ST 4,0.6298385192949967,20
79B TOA PAYOH CTRL,0.4490281327211641,10
122 BT MERAH LANE 1,0.7311933921871818,10
654 HOUGANG AVE 8,0.4574914060104626,17
295C COMPASSVALE CRES,0.7520968544204282,4
537 WOODLANDS DR 16,1.6690925986207492,2
455 HOUGANG AVE 10,0.36284417257413387,7
627 YISHUN ST 61,0.9660868044861164,5
204 CLEMENTI AVE 6,0.6002350816159082,18
622 ANG MO KIO AVE 9,0.2938864717912883,28
171B EDGEDALE PLAINS,0.8562308013281563,3
411 EUNOS RD 5,0.5145321812168535,11
114 POTONG PASIR AVE 1,0.6468898369512758,11
33 EUNOS CRES,0.646303946449851,12
374 BT BATOK ST 31,0.600996377702843,8
639 HOUGANG AVE 8,0.17214265132341927,20
429 PASIR RIS DR 6,0.5163434792171826,10
182 EDGEFIELD PLAINS,0.7706753755691075,4
777 PASIR RIS ST 71,0.5254649494388356,6
132 JLN BT MERAH,0.5945907544117475,9
320 JURONG EAST ST 31,1.3605490115590066,3
673 WOODLANDS DR 71,2.078463100312726,0
711 JURONG WEST ST 71,0.6846090787730418,4
230 HOUGANG AVE 1,0.4883982788210413,16
579 HOUGANG AVE 4,1.1514190699949274,12
613B BEDOK RESERVOIR RD,0.3407872646462609,11
2C BOON TIONG RD,0.44697968167949476,17
278 TOH GUAN RD,1.614499946995028,2
662 HOUGANG AVE 4,0.664536370016199,16
302 JURONG EAST ST 32,1.0228522085436946,2
233 SIMEI ST 4,0.4082865882088834,12
953 JURONG WEST ST 91,0.5833126426566339,4
620 BT BATOK CTRL,1.2019114578523789,8
735 WOODLANDS CIRCLE,1.7164314897781288,1
332 TAH CHING RD,0.6136391115411204,4
749 JURONG WEST ST 73,0.5270910119280908,4
59 STRATHMORE AVE,1.5494755740870194,4
20 JOO SENG RD,0.04747809295732999,13
645 YISHUN ST 61,0.5229112252719285,6
65 JLN MA'MOR,1.0011629287452783,7
411 BEDOK NTH AVE 2,1.0661931943775123,22
110 PASIR RIS ST 11,0.5425785353103066,10
420 CHOA CHU KANG AVE 4,1.155707516140238,4
109 C'WEALTH CRES,0.6230227238482121,15
632 ANG MO KIO AVE 4,0.4427308071143328,30
336A YISHUN ST 31,0.7077932344804954,3
97 BEDOK NTH AVE 4,0.4360082781783018,21
233 BAIN ST,0.4505187890101714,26
229 BISHAN ST 23,0.4472809304923818,20
534 SERANGOON NTH AVE 4,0.5870816675314032,23
884 TAMPINES ST 83,1.5287149634462316,2
336 WOODLANDS AVE 1,0.7383698439807626,3
357A ADMIRALTY DR,1.3910102465381629,3
725 WOODLANDS AVE 6,1.8987090516129121,1
334 KRETA AYER RD,0.11524690015923406,20
906 JURONG WEST ST 91,0.948636885488871,1
433 BT PANJANG RING RD,1.3858956453156166,8
225A JURONG EAST ST 21,0.917602764441844,1
42 CIRCUIT RD,0.5790326690479835,11
673A CHOA CHU KANG CRES,1.3169859921584846,2
404 HOUGANG AVE 10,0.46424459220721276,7
987C BUANGKOK GREEN,0.2902697800005991,21
21 JLN MEMBINA,0.3412819156813176,8
510 BT BATOK ST 52,0.5282202960331126,11
157C RIVERVALE CRES,0.6178062911440185,3
13 CANTONMENT CL,0.7177333538970262,9
922 JURONG WEST ST 92,0.44552865793084606,3
509 SERANGOON NTH AVE 4,0.509399513975296,23
123 SERANGOON NTH AVE 1,0.556050205285391,23
121 ANG MO KIO AVE 3,0.4818990858014231,23
250 CHOA CHU KANG AVE 2,1.069801100450064,4
319 SEMBAWANG CL,1.147780445047228,3
754 JURONG WEST ST 74,0.35158323308452577,4
402 YISHUN RING RD,0.5710877009484485,3
454 TAMPINES ST 42,1.0146128845300655,11
72 GEYLANG BAHRU,0.6138423787748365,10
416 EUNOS RD 5,0.614641262016906,11
266C PUNGGOL WAY,1.0128927150252116,4
183B RIVERVALE CRES,0.5125505366696792,3
61 C'WEALTH DR,0.553907892852343,8
852 JURONG WEST ST 81,0.9907791608952012,4
453 PASIR RIS DR 6,0.5561890750308315,10
898 TAMPINES ST 81,1.265602896516301,3
417 BEDOK NTH AVE 2,0.9497936016210682,22
251 CHOA CHU KANG AVE 2,1.058205795977117,4
703 WEST COAST RD,0.2927922308734858,10
159A RIVERVALE CRES,0.575396679448045,3
188 PUNGGOL CTRL,0.6526845493124045,4
7A C'WEALTH AVE,0.5507306904208003,18
12 TOH YI DR,0.29983122651217914,20
150 BISHAN ST 11,0.8542808805526547,15
221 HOUGANG ST 21,0.12646471049619287,19
81B LOR 4 TOA PAYOH,0.6290514129079555,11
243 BT BATOK EAST AVE 5,0.8150021629092392,16
515A TAMPINES CTRL 7,0.7247688321521107,3
531 JELAPANG RD,1.3218695145628214,8
869 WOODLANDS ST 83,1.3394726407473494,3
333 CLEMENTI AVE 2,0.771200376575005,18
152 BT BATOK ST 11,1.6527678961028653,2
495B TAMPINES ST 43,0.3212040810266324,9
435 ANG MO KIO AVE 10,0.5400400099596282,17
363 CLEMENTI AVE 2,0.645395884832097,19
729 ANG MO KIO AVE 6,0.3397482887425538,30
409 SERANGOON CTRL,0.7900295960737852,26
288 YISHUN AVE 6,0.3673224635378571,10
526C PASIR RIS ST 51,0.5095135507890202,6
106 YISHUN RING RD,0.4595610056348862,7
812 YISHUN RING RD,0.7922188603339545,7
706 BEDOK NTH RD,0.2921710737937247,9
541 JURONG WEST AVE 1,1.24732533426344,5
335C ANCHORVALE CRES,0.4402444100553943,5
535 BT PANJANG RING RD,1.1611857127674188,10
346 YISHUN AVE 11,0.46395261358231865,4
630 WOODLANDS RING RD,2.353682895160062,0
394 TAMPINES AVE 7,1.1131378333981112,14
329 TAH CHING RD,0.6518625554465735,4
216 JURONG EAST ST 21,0.8336859979735171,1
125 BT MERAH VIEW,0.2840470113702805,7
176D EDGEFIELD PLAINS,0.815193017860714,3
480 PASIR RIS DR 4,0.8499982060566587,8
312 WOODLANDS ST 31,0.7580295427436663,3
109 ALJUNIED CRES,0.4444651451432292,14
486 ADMIRALTY LINK,1.6047241882130916,1
108 HOUGANG AVE 1,0.5333647279547733,15
99B LOR 2 TOA PAYOH,0.9063424853370657,13
606 HOUGANG AVE 4,0.5716387952955159,14
22 HOUGANG AVE 3,0.3409844661492285,13
105B EDGEFIELD PLAINS,0.6651800061512845,3
501D WELLINGTON CIRCLE,0.7866433325750254,6
841 YISHUN ST 81,0.7111609402671788,7
301 BT BATOK ST 31,0.8132995302145412,7
77A REDHILL RD,0.7433366857985702,6
129 PASIR RIS ST 11,0.6763289957461491,10
309A ANG MO KIO ST 31,0.453194077471077,25
828 YISHUN ST 81,0.58256485252359,8
549 PASIR RIS ST 51,0.4410835796717752,9
494B TAMPINES AVE 9,0.4579232620198122,9
44 BENDEMEER RD,0.1921201141992584,10
805 TAMPINES AVE 4,1.412094037594843,4
410B FERNVALE RD,0.5207718342882677,18
39 JLN RUMAH TINGGI,1.0839443102265995,6
43 HOLLAND DR,0.446594506097473,18
223 SIMEI ST 4,0.31568332509396857,13
525 CHOA CHU KANG ST 51,0.8106917928565279,2
407 CHOA CHU KANG AVE 3,1.2830508551135225,4
303C PUNGGOL CTRL,0.769834510111989,3
181 ANG MO KIO AVE 5,0.43161429913127,27
495C TAMPINES ST 43,0.33505128570323667,9
837 TAMPINES ST 83,1.4498821354557683,2
989D JURONG WEST ST 93,0.33912580768906075,3
159 ANG MO KIO AVE 4,0.23233579415217398,28
211D PUNGGOL WALK,1.1452031408744578,4
333B ANCHORVALE LINK,0.9560732803235008,3
414 SAUJANA RD,1.0985922086451105,9
429A YISHUN AVE 11,0.8134838472442326,2
82 BEDOK NTH RD,0.5457567555983571,22
552 ANG MO KIO AVE 10,0.751793528419044,25
106 HENDERSON CRES,0.24627131576642888,6
247 HOUGANG AVE 3,0.7594934273937017,16
640 ROWELL RD,0.11011603290009644,20
313 ANG MO KIO AVE 3,0.43392566646217334,15
488B CHOA CHU KANG AVE 5,1.5037246771658033,3
323 HOUGANG AVE 5,0.6110563783884789,10
510B WELLINGTON CIRCLE,1.0124220614117825,5
33 JLN BAHAGIA,0.8799344446054305,10
107 JLN BT MERAH,0.7306259134351542,8
48 JLN BAHAGIA,1.0187571764741505,10
334 HOUGANG AVE 5,0.5764091039291841,8
458 PASIR RIS DR 4,0.8084564414561118,8
707 WOODLANDS DR 40,1.6702544827903505,2
414 SERANGOON CTRL,0.8024614878019456,27
225 TAMPINES ST 23,1.1350660687473455,12
532 WOODLANDS DR 14,1.5941178887809753,2
719 YISHUN ST 71,0.3618737256748966,8
857 TAMPINES ST 83,1.1013921978553651,3
63 KALLANG BAHRU,0.415719721074806,11
327 TAMPINES ST 32,0.7387346622397676,13
536 WOODLANDS DR 14,1.5178682094560039,2
227 LOR 8 TOA PAYOH,0.6676590441126051,12
223 TAMPINES ST 24,1.0612784164361952,12
722 BEDOK RESERVOIR RD,0.31306743009471494,10
284 TOH GUAN RD,1.6340018230687883,2
83 LOR 2 TOA PAYOH,0.5758702345446582,10
166B TECK WHYE CRES,0.7403676250834879,6
359A ADMIRALTY DR,1.5554947993369919,3
109B DEPOT RD,0.27985640337658013,8
234 COMPASSVALE WALK,0.40237819229299,2
201A TAMPINES ST 21,1.121917491953603,12
429B YISHUN AVE 11,0.7946747710103944,2
576 PASIR RIS ST 53,0.6176488981209657,6
628 BT BATOK CTRL,0.9517244207276478,9
33 TANGLIN HALT RD,0.6432976529676179,9
623 JURONG WEST ST 61,0.6728095155484576,4
11 EUNOS CRES,0.8718618655945417,15
860 WOODLANDS ST 83,1.4290451237501847,2
338A TAH CHING RD,0.4712054039624543,4
660D JURONG WEST ST 64,0.5491455500933476,5
5 BOON KENG RD,0.5882456077982079,11
239 HOUGANG ST 22,0.5106505930713547,17
601C PUNGGOL CTRL,0.8137654580065677,4
548 ANG MO KIO AVE 10,0.795668413769352,27
741 YISHUN AVE 5,0.7609449225399431,7
53 TEBAN GDNS RD,1.307696118857759,2
319 TAMPINES ST 33,0.686479209242459,12
425 TAMPINES ST 41,0.41240841498426606,6
102 BISHAN ST 12,0.5965498131421979,16
109 HOUGANG AVE 1,0.38103405723466494,17
406 TAMPINES ST 41,0.2138139812269126,4
304 YISHUN CTRL,0.3353499345615093,6
762 YISHUN ST 72,0.6452993805044998,8
95 GEYLANG BAHRU,0.5930519764143016,10
154 SIMEI ST 1,0.36873002190676146,11
303 BT BATOK ST 31,0.8790943291340821,7
751 WOODLANDS CIRCLE,1.3548100818606315,3
774 WOODLANDS CRES,1.9513567295206895,1
116 BEDOK RESERVOIR RD,0.7906908366852459,8
242 BT BATOK EAST AVE 5,0.7080761287570528,13
536 UPP CROSS ST,0.21391784637677944,23
118 MARSILING RISE,0.25202660370698454,4
678B JURONG WEST ST 64,0.8001554495563882,6
528B PASIR RIS ST 51,0.4835898548311369,6
411 PASIR RIS DR 6,0.23885209524598291,8
415 PASIR RIS DR 6,0.443418278445807,9
894D WOODLANDS DR 50,1.1612635385695582,2
25 EUNOS CRES,0.9975029499936523,12
818 JURONG WEST ST 81,0.8831911288008563,4
42A SIMS DR,1.388250189928478,13
732 YISHUN AVE 5,0.49739341073276916,7
1 HOUGANG AVE 3,0.49734207022800536,13
303 HOUGANG AVE 5,0.2743682655907631,11
513 PASIR RIS ST 52,0.43018230031197224,6
103 TAMPINES ST 11,1.2650471456226462,11
611 ELIAS RD,0.35528279006841684,6
605 ELIAS RD,0.3569317380135304,6
355 BT BATOK ST 31,0.7868436030523109,10
347 KANG CHING RD,0.18467989958537537,4
832 HOUGANG CTRL,0.301926719025624,12
38A BENDEMEER RD,0.4322761912851281,13
349 WOODLANDS AVE 3,0.49406182691078715,3
418 ANG MO KIO AVE 10,0.7494762516015177,18
133 CASHEW RD,0.22598676408808455,13
571B WOODLANDS AVE 1,1.4538637975670214,2
351 BT BATOK ST 34,0.8895616244047494,10
925 TAMPINES ST 91,1.4726934343609293,6
613 WOODLANDS AVE 4,1.9649648097341839,2
1 JLN BT MERAH,0.823633618298339,7
225 BISHAN ST 23,0.32567371323626376,21
114 DEPOT RD,0.30703311192011534,9
435 JURONG WEST ST 42,1.446700566351664,3
101 HENDERSON CRES,0.4347688634855445,6
165 BISHAN ST 13,0.6506166631499863,18
302C PUNGGOL PL,0.6942376923142467,3
976 JURONG WEST ST 93,0.2967968744378284,4
50 MOH GUAN TER,0.06633708836067678,14
114 TAMPINES ST 11,1.1070966204259698,13
55 NEW UPP CHANGI RD,0.4669067776432346,21
658 HOUGANG AVE 8,0.5520734401669554,16
706 CLEMENTI WEST ST 2,0.18039539593326304,10
161 WOODLANDS ST 13,0.6317469977067293,3
156 YISHUN ST 11,0.6559442309930028,7
356B ADMIRALTY DR,1.3569943631586372,3
162A PUNGGOL CTRL,0.661332644412771,4
334A ANCHORVALE CRES,0.5795528311921567,4
35 TEBAN GDNS RD,0.7088750713665517,5
846 YISHUN RING RD,0.8018902612693156,7
406 JURONG WEST ST 42,1.630588659193009,2
296C CHOA CHU KANG AVE 2,1.1774467388623284,4
430 CLEMENTI AVE 3,0.46883063812164805,15
516 WOODLANDS DR 14,1.3311311653878035,2
381 TAMPINES ST 32,0.8889379019769483,13
202 BOON LAY DR,0.4966038849258645,5
262 JURONG EAST ST 24,1.422286835282774,1
452 YISHUN RING RD,0.4022401187891541,3
393 BT BATOK WEST AVE 5,0.6528765414801903,14
215 PETIR RD,0.34168159687442623,10
528C PASIR RIS ST 51,0.4695885197961672,6
56 NEW UPP CHANGI RD,0.5779820800933912,23
636C SENJA RD,0.8890499460729557,6
176 LOMPANG RD,0.8722778614076449,11
176 BISHAN ST 13,0.9019693843154946,18
172 LOR 1 TOA PAYOH,0.5475110064930683,9
765 JURONG WEST ST 74,0.34944051977285007,4
123 PENDING RD,0.5000716205553654,10
854 WOODLANDS ST 83,1.3172311391485503,2
195 BISHAN ST 13,0.5829427382381086,17
815 JURONG WEST ST 81,0.9169517294878943,4
856 JURONG WEST ST 81,0.7076984613578351,4
539 BT BATOK ST 52,0.6444669381009814,10
216 ANG MO KIO AVE 1,0.7525835403195866,28
105 WOODLANDS ST 13,0.26425589720144127,4
631 ANG MO KIO AVE 4,0.3822961802793536,28
419 WOODLANDS ST 41,1.0259764780728622,3
289F BT BATOK ST 25,0.570566326782275,21
146 TAMPINES AVE 5,1.2583658694219422,9
67 C'WEALTH DR,0.5718290631876608,8
111 LOR 3 GEYLANG,1.045844892890669,13
13 GHIM MOH RD,0.41491010977980153,17
404 FAJAR RD,0.9520633830202375,10
237 SERANGOON AVE 3,0.4740435301492268,24
214 ANG MO KIO AVE 3,0.6352003160563054,25
843 WOODLANDS ST 82,1.2289003747069562,3
498A TAMPINES ST 45,0.8545118731427485,11
731 TAMPINES ST 71,1.182125104937144,3
642D PUNGGOL DR,0.3830315800519858,4
93 BEDOK NTH AVE 4,0.2864194166383172,21
414 JURONG WEST ST 42,1.6347537888766503,3
124 YISHUN ST 11,0.5517275851924713,8
442 SIN MING AVE,0.31356531477893507,25
335B SMITH ST,0.2643410437368364,22
525 WOODLANDS DR 14,1.6283314473499926,2
427 PASIR RIS DR 6,0.43270046917542027,10
104 HENDERSON CRES,0.3380342875805603,6
329 BT BATOK ST 33,1.132775318779336,8
367A TAMPINES ST 34,0.8394526632625348,12
789 YISHUN AVE 2,0.9792478120749702,7
623 HOUGANG AVE 8,0.3054984679636744,18
37 LOR 5 TOA PAYOH,0.9862390128409319,8
168 PETIR RD,0.6630595486268698,14
200D SENGKANG EAST RD,1.2883491645132954,5
305B ANCHORVALE LINK,1.2293770605099164,7
311 ANG MO KIO AVE 3,0.4663029485988435,17
58 LOR 4 TOA PAYOH,0.73881655215069,10
85B LOR 4 TOA PAYOH,0.6330809440364186,11
166A PUNGGOL CTRL,0.8608509476969253,3
105 TOWNER RD,0.6445807045202339,10
634 VEERASAMY RD,0.26273067585385257,20
711 WOODLANDS DR 70,1.747005309488756,1
938 TAMPINES AVE 5,1.2953986336488665,7
616 BEDOK RESERVOIR RD,0.3218824851000666,11
924 JURONG WEST ST 92,0.45975510251495616,3
485 ADMIRALTY LINK,1.6463996935330956,1
104A DEPOT RD,0.2657799629118389,7
107 TAMPINES ST 11,1.1597701791301795,11
239 BT BATOK EAST AVE 5,0.7948480513093437,12
167A PUNGGOL EAST,0.9211065096891742,3
2C GEYLANG SERAI,0.5177622523431292,12
609 BEDOK RESERVOIR RD,0.482859861075124,10
648D JURONG WEST ST 61,0.5740157379007288,4
550 WOODLANDS DR 44,1.780771612784513,2
666A YISHUN AVE 4,0.6217147626528675,5
234 JURONG EAST ST 21,1.2431585691544564,1
566 HOUGANG ST 51,1.2332410628879231,9
10 LOR 7 TOA PAYOH,0.8906067510889798,10
202 MARSILING DR,0.7754423234930498,4
211 CHOA CHU KANG CTRL,0.8003151747933952,4
502 JURONG WEST AVE 1,1.1473299081109651,4
37 TEBAN GDNS RD,0.7417565979670856,5
146 WOODLANDS ST 13,0.4913224736777663,4
253 BANGKIT RD,0.7766818639676504,10
727 WOODLANDS CIRCLE,1.9790570661231244,1
398 YISHUN RING RD,0.5681497075040133,3
410 EUNOS RD 5,0.4909753276148864,11
618 YISHUN RING RD,0.9898459758332759,5
307A ANCHORVALE RD,1.1858015301460714,7
445 TAMPINES ST 42,0.6581367763219175,11
359 BT BATOK ST 31,0.695691124536287,11
227 JURONG EAST ST 21,0.8407519855843288,2
103 BT BATOK CTRL,1.3720932787387878,8
102 JURONG EAST ST 13,0.7855191412560166,1
434 CHOA CHU KANG AVE 4,0.9680223543946379,3
152 GANGSA RD,0.4709491302271111,15
505 SERANGOON NTH AVE 4,0.6286146213508907,23
423 BT BATOK WEST AVE 2,1.3467026744972495,7
126 ANG MO KIO AVE 3,0.275815851522996,26
401 BEDOK NTH AVE 3,1.1655645663825185,21
780 YISHUN RING RD,0.9510242084835976,7
716 PASIR RIS ST 72,1.105416529400195,3
575 HOUGANG ST 51,1.1318755579194901,12
45 BENDEMEER RD,0.160155987937564,11
716 JURONG WEST ST 71,0.8411315974530889,4
738 TAMPINES ST 72,1.210355330179707,3
157 MEI LING ST,1.2298435908985754,8
971 HOUGANG ST 91,0.5209788389450871,18
541 WOODLANDS DR 16,1.8034615214598135,1
650 ANG MO KIO ST 61,0.4056930601008543,30
868 TAMPINES ST 83,1.2697799298551924,3
214 MARSILING LANE,1.05134681136352,4
217A JURONG EAST ST 21,0.9435885083570323,1
868A TAMPINES AVE 8,1.3939660787631742,2
518A TAMPINES CTRL 7,0.7501591142053792,3
346 CHOA CHU KANG LOOP,0.72867946399928,4
151 JLN TECK WHYE,0.27868583773291705,11
414 SEMBAWANG DR,1.2773271223336051,3
326C ANCHORVALE RD,0.5859749558082928,6
231 BT BATOK EAST AVE 5,0.9315350936368395,12
25 LIM LIAK ST,0.22582383737593087,16
846 JURONG WEST ST 81,0.8851024264725627,4
157 BT BATOK ST 11,1.7236154778479031,2
291E BT BATOK ST 24,0.7900473631051135,14
77 INDUS RD,0.494090931671448,9
16 MARINE TER,0.660252765349876,12
233 TAMPINES ST 21,0.46325309888862626,8
324 YISHUN CTRL,0.3033709626749457,5
351D CANBERRA RD,1.1137846609609843,4
410 YISHUN RING RD,0.49220488490193226,3
224 PENDING RD,0.32410578530442213,10
863B TAMPINES ST 83,1.1215134981600008,3
213 BOON LAY PL,1.1708783495701702,5
32 TEBAN GDNS RD,1.0906861759016973,4
468 SEGAR RD,1.5874476748458437,3
337 ANG MO KIO AVE 1,0.5179202847014268,19
742 WOODLANDS CIRCLE,1.5551841183015398,1
12 MARSILING LANE,0.446305438431374,4
236 JURONG EAST ST 21,1.3119488370913244,1
413 SAUJANA RD,1.0619093263179424,9
835 TAMPINES ST 83,1.4845387374510772,2
416 SERANGOON CTRL,0.7578090325128756,26
138 YISHUN RING RD,0.6725096736876494,7
333C ANCHORVALE LINK,0.998302086438394,3
108 C'WEALTH CRES,0.6078823286208315,16
713 JURONG WEST ST 71,0.7678722565659365,4
285 CHOA CHU KANG AVE 3,1.2355941076004164,4
107 YISHUN RING RD,0.5397418448026275,7
862 WOODLANDS ST 83,1.518870294519666,2
2 QUEEN'S RD,0.19864844747953128,14
312 SEMBAWANG DR,0.8733324159831878,6
678D JURONG WEST ST 64,0.8071943867842758,6
557 ANG MO KIO AVE 10,0.8372679010813041,25
634B SENJA RD,0.8581516889184047,7
412 SAUJANA RD,1.1435045043139473,9
106 GANGSA RD,0.6670814675742625,11
399 YISHUN AVE 6,0.607672234275211,3
339A KANG CHING RD,0.40260622018334796,4
291 BISHAN ST 24,0.39055221263218715,18
229 ANG MO KIO AVE 3,0.4299001659890173,27
690B WOODLANDS DR 75,1.9011987403635195,1
18 TIONG BAHRU RD,0.35786163637774676,17
299C COMPASSVALE ST,0.564456593564351,4
611 CLEMENTI WEST ST 1,0.5659242246650384,12
125 BISHAN ST 12,0.7058449244155853,16
561 ANG MO KIO AVE 10,0.8360434330253574,24
334C YISHUN ST 31,0.94760366578736,3
106 HOUGANG AVE 1,0.5512261923028542,15
122E RIVERVALE DR,0.47041645733259047,3
644 JURONG WEST ST 61,0.4496337996036525,4
27A JLN MEMBINA,0.5996030023515587,8
182 PASIR RIS ST 11,0.5450876268114545,9
988A JURONG WEST ST 93,0.32139365444205187,4
124A RIVERVALE DR,0.42486198190108665,2
985A BUANGKOK CRES,0.5279419458620632,17
155 BISHAN ST 13,0.7262229882290597,19
43 CAMBRIDGE RD,0.630303399250122,17
113 YISHUN RING RD,0.5129416425100648,8
408 SEMBAWANG DR,1.3462030536682883,2
108 POTONG PASIR AVE 1,0.7939983268719019,12
518 CHOA CHU KANG ST 51,0.6786247587038107,2
174B EDGEDALE PLAINS,0.7944650334059974,3
636B PUNGGOL DR,0.2731818386130869,4
132 MARSILING RISE,0.23584466785640684,4
930 YISHUN CTRL 1,0.2493425068083049,8
461 JURONG WEST ST 41,1.0770187229550936,4
990C JURONG WEST ST 93,0.2732338461235053,3
489 ADMIRALTY LINK,1.4883603618051746,1
364 TAMPINES ST 34,0.8552325681482124,12
514 BT BATOK ST 52,0.5023686096631441,11
299B COMPASSVALE ST,0.640035008055633,4
265D PUNGGOL WAY,0.9954901658201161,4
946 HOUGANG ST 92,0.6405043851083839,16
706 JURONG WEST ST 71,0.4460541927987399,4
416 PASIR RIS DR 6,0.3609224371224631,9
965 JURONG WEST ST 93,0.4289122183529974,4
99 WHAMPOA DR,1.1393970538881462,12
283 YISHUN AVE 6,0.5118181892786843,8
13 MARINE TER,0.5679944984800851,10
406 HOUGANG AVE 10,0.45602341508536054,7
411 SERANGOON CTRL,0.7441195088891889,27
980C BUANGKOK CRES,0.6465921990398397,16
655 YISHUN AVE 4,0.35480213815421763,6
835 WOODLANDS ST 83,1.0818199138649849,3
256 BT BATOK EAST AVE 4,0.5792371371056332,16
288F BT BATOK ST 25,0.6632059759914126,19
39 CIRCUIT RD,0.6632038547289739,12
182 BEDOK NTH RD,0.5665845093957929,22
686A JURONG WEST CTRL 1,0.5365260210282177,6
165 WOODLANDS ST 13,0.619020287893612,3
231 PENDING RD,0.32689717175194066,10
46 SENG POH RD,0.1737046571075125,14
250 BANGKIT RD,0.8471045659983657,10
640 JURONG WEST ST 61,0.5092677881371213,4
979A BUANGKOK CRES,0.42190453026248553,20
466 PASIR RIS ST 41,0.6601428826294836,9
288C PUNGGOL PL,0.9443621334030678,3
830 TAMPINES ST 82,1.4854627142121195,2
317 CLEMENTI AVE 4,0.7528620416742405,18
447B JLN KAYU,0.7298204399869049,23
842 JURONG WEST ST 81,0.7759717490920736,4
928 HOUGANG ST 91,0.7709882174438601,17
269 BT BATOK EAST AVE 4,0.6833048688888228,19
45 CIRCUIT RD,0.5399046395946977,11
211 HOUGANG ST 21,0.48819221792818773,16
23 TEBAN GDNS RD,1.2050263187483041,2
740 BEDOK RESERVOIR RD,0.455278002928559,8
134 LOR AH SOO,0.3667512828051999,16
61 JLN TENTERAM,1.0284031584573488,7
145 BISHAN ST 11,0.9504602146271478,15
348D YISHUN AVE 11,0.2838374386447709,5
476 ANG MO KIO AVE 10,0.7230312313070896,16
265D COMPASSVALE BOW,0.6072048155617054,5
269A COMPASSVALE LINK,0.822875450242631,6
537 PASIR RIS ST 51,0.3588136461967068,7
101 RIVERVALE WALK,0.647885786392382,4
30 BALAM RD,0.7625718350047962,14
168 LOR 1 TOA PAYOH,0.5225268004087701,9
424 TAMPINES ST 41,0.4606427655741721,7
285A TOH GUAN RD,1.6401079941732946,2
814 JURONG WEST ST 81,0.892866007577918,4
41 BEDOK STH RD,0.20517776595415327,24
540 JURONG WEST AVE 1,1.2098097146886466,5
80C TELOK BLANGAH ST 31,0.5200808103079224,8
305 CHOA CHU KANG AVE 4,0.8122959331251315,4
623A PUNGGOL CTRL,0.4689113506424968,4
95 OLD AIRPORT RD,0.5385343062265993,12
849 TAMPINES ST 83,1.224365592953191,3
642 ROWELL RD,0.19645895834256827,16
521 BEDOK NTH AVE 1,0.823438240984478,15
311 CLEMENTI AVE 4,0.7951750527029658,21
311 JURONG EAST ST 32,1.2934291145023815,3
225 LOR 8 TOA PAYOH,0.899581286054385,11
430 TAMPINES ST 41,0.5089395141196115,8
713 WOODLANDS DR 70,1.7701081831365706,1
653 HOUGANG AVE 8,0.4464358610585403,17
7 TECK WHYE AVE,0.6876257934304519,8
505 WOODLANDS DR 14,1.411252629411114,2
916 HOUGANG AVE 9,0.805859955221866,14
831 TAMPINES ST 83,1.479651677952119,2
450E TAMPINES ST 42,0.8513845232996565,11
260 BT BATOK EAST AVE 4,0.5400769234227143,17
103B DEPOT RD,0.35622241437338853,8
420 BEDOK NTH ST 1,0.9146539427480449,19
499A TAMPINES AVE 9,0.9584058246455103,11
521 ANG MO KIO AVE 5,0.3603273340851134,20
551 BEDOK NTH AVE 1,0.7233230506681917,14
732 TAMPINES ST 71,1.1464797475244015,3
112A DEPOT RD,0.3947372300513556,8
627 JURONG WEST ST 65,0.8305078810342957,4
275 BT BATOK EAST AVE 4,0.7992705063367861,18
329 SERANGOON AVE 3,0.28810588539233506,19
861 TAMPINES AVE 5,0.9260756162185998,3
306 CLEMENTI AVE 4,0.5942076142550579,23
4 SAGO LANE,0.1819311653471098,21
101 GANGSA RD,0.7985721320635699,11
109 PASIR RIS ST 11,0.5390415991132816,10
450F TAMPINES ST 42,0.8188716474448835,11
10 TECK WHYE AVE,0.5545391611297993,8
572 HOUGANG ST 51,1.1313032282658855,11
122 PENDING RD,0.5338008764960211,10
633D SENJA RD,0.9996206118066716,9
356 CLEMENTI AVE 2,0.8063882004739713,18
606 JURONG WEST ST 65,0.7118676367877194,4
108B MCNAIR RD,0.8698350699957937,14
270 PASIR RIS ST 21,0.308628289222139,7
497B TAMPINES ST 45,0.9745348915339207,11
660B JURONG WEST ST 64,0.45776122426558863,5
229 YISHUN ST 21,0.3816185420211589,8
25 TANGLIN HALT RD,0.831296847630864,8
123 PAYA LEBAR WAY,0.5042063004142052,12
552 HOUGANG ST 51,0.9434150179387284,9
613C PUNGGOL DR,0.7747549661086326,4
145 BT BATOK ST 11,1.5983968418872485,2
23 LIM LIAK ST,0.2640158049245171,16
863 WOODLANDS ST 83,1.5015284866585927,2
