flat,hawker,hawker_dist,num_hawker_2km
212 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,1.0695146228110903,5
820 WOODLANDS ST 82,Blks 20/21 Marsiling Lane,1.4694784319321426,4
307B ANCHORVALE RD,Market Street Food Centre,3.3702241766099403,0
925 JURONG WEST ST 92,Blk 505 Jurong West Street 52,3.4256525932600743,0
389 BT BATOK WEST AVE 5,Market Street Food Centre,2.890666580583848,0
343 UBI AVE 1,Blk 4A Eunos Crescent,0.80461659978069,8
611 CHOA CHU KANG ST 62,Blks 20/21 Marsiling Lane,6.078071548478034,0
510 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,1.7422487135477516,4
294 PUNGGOL CTRL,Market Street Food Centre,5.2327294875511,0
64 NEW UPP CHANGI RD,Blk 58 New Upper Changi Road,0.14499907374691023,9
136 PASIR RIS ST 11,Market Street Food Centre,2.5501672411950187,0
310 HOUGANG AVE 5,Market Street Food Centre,1.3840689381442455,2
433 HOUGANG AVE 8,Market Street Food Centre,2.0730413110864183,0
703 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,0.8281665386393079,4
415 PANDAN GDNS,Blk 448 Clementi Ave 3,2.0003874069422927,0
26B JLN MEMBINA,Blk 112 Jalan Bukit Merah,0.34457002965068023,10
449 CHOA CHU KANG AVE 4,Blk 505 Jurong West Street 52,3.819301607558706,0
108 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.8177834972510865,3
744 YISHUN ST 72,Chong Pang Market & Food Centre,0.6709752475577561,2
556 HOUGANG ST 51,Market Street Food Centre,2.3281067566174984,0
451 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.6663498690618576,4
410 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.989379744748255,2
33 BALAM RD,Blks 79/79A Circuit Road,0.3897553558792968,6
344 BT BATOK ST 34,Market Street Food Centre,2.496860917793395,0
87 ZION RD,Zion Riverside Food Centre,0.24402491490067604,12
634 JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.296331902632309,0
1 KG KAYU RD,Kallang Estate Market,0.42606153523616763,4
910 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.675945570503322,0
780D WOODLANDS CRES,Blks 20/21 Marsiling Lane,2.793204199557329,0
603 CLEMENTI WEST ST 1,Blk 726 Clementi West Street 2,0.35878625928772767,3
12 KG ARANG RD,Kallang Estate Market,0.7273747432091971,2
123 BEDOK NTH ST 2,Blk 216 Bedok North Street 1,0.5104142266408174,7
482 JURONG WEST ST 41,Blk 505 Jurong West Street 52,0.753416716287762,4
298C COMPASSVALE ST,Market Street Food Centre,4.433100878053813,0
925 HOUGANG ST 91,Market Street Food Centre,1.9861435408503358,2
917 HOUGANG AVE 9,Market Street Food Centre,1.780978590811494,2
264A COMPASSVALE BOW,Market Street Food Centre,2.7155923274049543,0
180 YUNG SHENG RD,Taman Jurong Market & Food Centre,0.10322261175089463,3
252 YISHUN RING RD,Chong Pang Market & Food Centre,1.4595104669760388,2
989C JURONG WEST ST 93,Taman Jurong Market & Food Centre,2.938296894315417,0
350 CHOA CHU KANG CTRL,Market Street Food Centre,4.468238111383868,0
655 SENJA RD,Bukit Timah Market,5.431911532643295,0
518C TAMPINES CTRL 7,Market Street Food Centre,1.3259223100630213,1
289B BT BATOK ST 25,Bukit Timah Market,1.7938455774897557,1
908 TAMPINES AVE 4,Market Street Food Centre,0.8387449889988408,1
330 WOODLANDS AVE 1,Blks 20/21 Marsiling Lane,1.518833724197721,4
316 TAMPINES ST 33,Market Street Food Centre,1.5794264317979465,1
877 YISHUN ST 81,Chong Pang Market & Food Centre,2.100165867580327,0
871A TAMPINES ST 84,Market Street Food Centre,1.7152083012922306,1
127 YISHUN ST 11,Chong Pang Market & Food Centre,0.40300628894738516,2
549 CHOA CHU KANG ST 52,Blk 505 Jurong West Street 52,5.560604716349969,0
162 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.2289949331187875,4
742 YISHUN AVE 5,Chong Pang Market & Food Centre,0.558800716402297,2
315A ANG MO KIO ST 31,Blk 724 Ang Mo Kio Ave 6,0.8831114241733974,3
406 SERANGOON AVE 1,Serangoon Garden Market,1.8561868049602601,4
204C COMPASSVALE DR,Market Street Food Centre,3.2954084450375256,0
504 JURONG WEST ST 51,Blk 505 Jurong West Street 52,0.048631014735207444,3
30 MARSILING DR,Blks 20/21 Marsiling Lane,0.5194311929692411,4
261 BT BATOK EAST AVE 4,Bukit Timah Market,2.2709351651510894,0
322 CLEMENTI AVE 5,Blk 448 Clementi Ave 3,0.3967153201909489,3
558 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,1.0283491747034967,4
306 JURONG EAST ST 32,Market Street Food Centre,0.40420578370203614,4
489C TAMPINES ST 45,Market Street Food Centre,2.2130468983312523,0
345 CLEMENTI AVE 5,Blk 353 Clementi Ave 2,0.4208663237143574,3
402 PANDAN GDNS,Blk 448 Clementi Ave 3,1.8738586018141874,1
297 TAMPINES ST 22,Market Street Food Centre,1.2811070998965355,1
164 BEDOK STH RD,Blk 58 New Upper Changi Road,0.747712191568236,7
326 HOUGANG AVE 7,Market Street Food Centre,1.707746962163015,2
12 MARINE TER,Blk 50A Marine Terrace,0.12918788966848133,2
205 PASIR RIS ST 21,Market Street Food Centre,3.104901630416927,0
117 BT BATOK WEST AVE 6,Market Street Food Centre,1.2560672177497505,1
123 BT BATOK CTRL,Market Street Food Centre,1.3844495991078545,1
140 YISHUN RING RD,Chong Pang Market & Food Centre,0.24565900014933487,2
305B PUNGGOL RD,Market Street Food Centre,5.586313445131983,0
89 C'WEALTH DR,Commonwealth Crescent Market,0.2125796954229727,4
220 PASIR RIS ST 21,Market Street Food Centre,3.264319362382721,0
256 TAMPINES ST 21,Market Street Food Centre,1.016889760406322,1
793 YISHUN RING RD,Chong Pang Market & Food Centre,1.2770387283026727,2
736 TAMPINES ST 72,Market Street Food Centre,1.8542626687019235,1
804 WOODLANDS ST 81,Blks 20/21 Marsiling Lane,1.2505049676844928,4
296C COMPASSVALE CRES,Market Street Food Centre,4.491610176068337,0
100 WHAMPOA DR,Pek Kio Market & Food Centre,0.6866735264639364,7
712 HOUGANG AVE 2,Market Street Food Centre,0.7645949818966673,2
305A ANCHORVALE LINK,Market Street Food Centre,3.24880481373425,0
157 SIMEI RD,Market Street Food Centre,1.6552763584144279,1
113 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.6651018920871453,3
522B TAMPINES CTRL 7,Market Street Food Centre,1.4651426393143474,1
708 HOUGANG AVE 2,Market Street Food Centre,0.9052148603220836,2
253 TAMPINES ST 21,Market Street Food Centre,0.9145595774309413,1
110 RIVERVALE WALK,Market Street Food Centre,3.129116799966923,0
168 BT BATOK WEST AVE 8,Market Street Food Centre,0.5571806504442668,1
669D JURONG WEST ST 64,Blk 505 Jurong West Street 52,1.8246186399787365,1
539 WOODLANDS DR 16,Blks 20/21 Marsiling Lane,2.3259591535792197,0
145 JLN BT MERAH,Blk 112 Jalan Bukit Merah,0.5839204581481433,14
522 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.2010500315835433,2
689E WOODLANDS DR 75,Chong Pang Market & Food Centre,2.550004625382368,0
918 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.62215265530901,0
94 HAVELOCK RD,Tiong Bahru Market,0.359290367078465,13
124 MCNAIR RD,Pek Kio Market & Food Centre,0.6931212325060895,10
110 WHAMPOA RD,Blk 75 Toa Payoh Lorong 5,1.0638005283573673,4
487 PASIR RIS DR 4,Blks 2 & 3 Changi Village Road,3.4650436042174113,0
574 CHOA CHU KANG ST 52,Market Street Food Centre,5.686312827765431,0
128 PASIR RIS ST 11,Market Street Food Centre,2.5567648332238493,0
850 TAMPINES ST 82,Market Street Food Centre,1.250996604984942,1
207B PUNGGOL PL,Market Street Food Centre,4.842443016621899,0
539 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.3419711126574227,2
170A PUNGGOL FIELD,Market Street Food Centre,4.979332432768329,0
112 PASIR RIS ST 11,Market Street Food Centre,2.729461305460352,0
113 RIVERVALE WALK,Market Street Food Centre,3.2403660551264375,0
410 WOODLANDS ST 41,Blks 20/21 Marsiling Lane,1.6725749825768277,4
529 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.1310496274046093,2
210C COMPASSVALE LANE,Market Street Food Centre,3.1592196123233762,0
271B JURONG WEST ST 24,Blk 505 Jurong West Street 52,1.5828304156707198,1
437 FAJAR RD,Bukit Timah Market,4.7991683043818405,0
719 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,0.5119513800572948,4
235 SERANGOON AVE 3,Serangoon Garden Market,0.9587699802733901,5
25 NEW UPP CHANGI RD,Blk 16 Bedok South Road,0.35347064453137755,8
6 KIM TIAN RD,Tiong Bahru Market,0.3415435533478931,13
255 PASIR RIS ST 21,Market Street Food Centre,3.3049502503997323,0
358 HOUGANG AVE 5,Market Street Food Centre,1.511941927916055,2
170 STIRLING RD,Alexandra Village Food Centre,0.5323841428067634,4
128 BEDOK NTH ST 2,Blk 58 New Upper Changi Road,0.4666277197473076,7
206A COMPASSVALE LANE,Market Street Food Centre,3.2527394193825496,0
631 PASIR RIS DR 3,Market Street Food Centre,3.688727383481923,0
157D RIVERVALE CRES,Market Street Food Centre,4.021877927591652,0
359 HOUGANG AVE 5,Market Street Food Centre,1.5105063680426543,2
402 TAMPINES ST 41,Market Street Food Centre,1.2789980804704413,1
502 ANG MO KIO AVE 5,Blk 724 Ang Mo Kio Ave 6,0.5445742789147363,2
40 TELOK BLANGAH RISE,Blk 11 Telok Blangah Crescent,0.7757205560495507,5
748C BEDOK RESERVOIR CRES,Blk 538 Bedok North Street 3,0.6265367569773219,4
895A TAMPINES ST 81,Market Street Food Centre,1.3663170278350476,3
314 BT BATOK ST 32,Market Street Food Centre,2.116472456963546,0
44 BEDOK STH RD,Blk 58 New Upper Changi Road,0.3368278027996361,8
111 TAMPINES ST 11,Market Street Food Centre,0.33852286444745033,1
535 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.150815887100264,0
865 YISHUN ST 81,Chong Pang Market & Food Centre,2.1870009339405243,0
217 BT BATOK ST 21,Market Street Food Centre,1.9116049189020359,1
99 BEDOK NTH AVE 4,Market Street Food Centre,0.9786512188086709,8
221C BEDOK CTRL,Blk 216 Bedok North Street 1,0.24953276795571674,7
149 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.4378893291636692,2
633A PUNGGOL DR,Market Street Food Centre,5.564534649704274,0
412 CHOA CHU KANG AVE 3,Market Street Food Centre,4.264210037982975,0
533 HOUGANG AVE 6,Market Street Food Centre,1.9607715508155545,2
668 CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.5340552008189885,0
655 HOUGANG AVE 8,Market Street Food Centre,1.6094363575575859,3
352C CANBERRA RD,Chong Pang Market & Food Centre,2.195871612494599,0
165 SIMEI RD,Market Street Food Centre,1.6010469677596884,1
1 DELTA AVE,Zion Riverside Food Centre,0.29143533901001084,9
773 PASIR RIS ST 71,Market Street Food Centre,3.335309909047675,0
648 ANG MO KIO AVE 5,Blk 724 Ang Mo Kio Ave 6,0.7370860077466447,2
201B COMPASSVALE DR,Market Street Food Centre,3.346905926203409,0
617B PUNGGOL DR,Market Street Food Centre,5.57649357855232,0
947 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.1607216409233807,0
309 WOODLANDS AVE 1,Blks 20/21 Marsiling Lane,1.5183712553789768,4
158 YUNG LOH RD,Taman Jurong Market & Food Centre,0.682586625680287,2
131 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.7363986397671516,5
613 JURONG WEST ST 62,Blk 505 Jurong West Street 52,2.259176750823815,0
169 LOR 1 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,1.0492944254316607,4
281B SENGKANG EAST AVE,Market Street Food Centre,3.014568185627995,0
530 HOUGANG AVE 6,Market Street Food Centre,1.8335103421474972,2
67 CIRCUIT RD,Blks 79/79A Circuit Road,0.32765662076383706,8
815 TAMPINES AVE 4,Market Street Food Centre,0.8174697988430392,2
276 BANGKIT RD,Bukit Timah Market,4.048724144726716,0
469A ADMIRALTY DR,Chong Pang Market & Food Centre,2.569637492948003,0
487B CHOA CHU KANG AVE 5,Market Street Food Centre,3.631596631669258,0
909 TAMPINES AVE 4,Market Street Food Centre,0.7553034329778997,1
110 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.7844717916042524,5
250 TAMPINES ST 21,Market Street Food Centre,0.8409332946298437,1
40 CAMBRIDGE RD,Pek Kio Market & Food Centre,0.19831347059186288,6
102 JLN RAJAH,Blk 75 Toa Payoh Lorong 5,0.8742407201875189,4
766 JURONG WEST ST 74,Blk 505 Jurong West Street 52,2.302146107440887,0
226 CHOA CHU KANG CTRL,Market Street Food Centre,4.2440361225666425,0
370 BT BATOK ST 31,Market Street Food Centre,2.2601923382898828,0
472 SEMBAWANG DR,Chong Pang Market & Food Centre,2.5549183861648697,0
308 WOODLANDS AVE 1,Blks 20/21 Marsiling Lane,1.5089911468276749,4
156 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.0645066693019125,4
476 SEMBAWANG DR,Chong Pang Market & Food Centre,2.5127474661195026,0
897B WOODLANDS DR 50,Blks 20/21 Marsiling Lane,2.056809685075337,0
256 COMPASSVALE RD,Market Street Food Centre,4.117257072662136,0
259 YISHUN ST 22,Chong Pang Market & Food Centre,1.2340418267203512,2
346 KANG CHING RD,Taman Jurong Market & Food Centre,0.6195323875672156,4
307A ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,0.7249981679947307,4
623 BT BATOK CTRL,Market Street Food Centre,1.5160417447188324,1
563 ANG MO KIO AVE 3,Blk 409 Ang Mo Kio Ave 10,0.8383343290710009,4
138 SERANGOON NTH AVE 2,Chomp Chomp Food Centre,1.0929408946760142,4
113 CLEMENTI ST 13,Blk 353 Clementi Ave 2,1.0326044622453476,3
112 WHAMPOA RD,Blk 75 Toa Payoh Lorong 5,1.180179751905994,4
447 HOUGANG AVE 10,Market Street Food Centre,2.4563733291489824,0
102 RIVERVALE WALK,Market Street Food Centre,3.005036353311865,0
108 SIMEI ST 1,Market Street Food Centre,0.7770585378319226,1
71 REDHILL RD,Blk 115 Bukit Merah View,0.5471280319337931,8
207 PASIR RIS ST 21,Market Street Food Centre,3.0146391625646975,0
33 TELOK BLANGAH WAY,Blk 11 Telok Blangah Crescent,0.557250123131362,5
208A COMPASSVALE LANE,Market Street Food Centre,3.1274014163335666,0
7 GHIM MOH RD,Blk 20 Ghim Moh Road,0.12000855237739247,5
612 YISHUN ST 61,Chong Pang Market & Food Centre,1.4591194199165956,2
745 PASIR RIS ST 71,Market Street Food Centre,3.739476228672609,0
405 TAMPINES ST 41,Market Street Food Centre,1.3300100921136988,1
7 PINE CL,Kallang Estate Market,0.19370216698670886,6
362 TAMPINES ST 34,Market Street Food Centre,2.2158204288675543,0
621 SENJA RD,Bukit Timah Market,5.339098231247215,0
142 POTONG PASIR AVE 3,Blk 210 Toa Payoh Lorong 8,1.5526232432505176,2
72 LOR 5 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.2550381717746334,4
308B PUNGGOL WALK,Market Street Food Centre,5.572299412352614,0
174 LOMPANG RD,Bukit Timah Market,4.620180977072401,0
526A PASIR RIS ST 51,Market Street Food Centre,2.421860573127268,0
416 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.19824040304555704,4
189 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,1.1570096601304163,5
199A PUNGGOL FIELD,Market Street Food Centre,5.015294594688185,0
88 TELOK BLANGAH HTS,ABC Brickworks Market & Food Centre,1.0597946406374363,6
986A BUANGKOK CRES,Chomp Chomp Food Centre,2.4488205825944926,0
551 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.3468982300382634,1
474 SEMBAWANG DR,Chong Pang Market & Food Centre,2.455496865649247,0
683A WOODLANDS DR 62,Blks 20/21 Marsiling Lane,2.8876960934547533,0
353 ANG MO KIO ST 32,Blk 409 Ang Mo Kio Ave 10,0.4421492826875825,4
20 TELOK BLANGAH CRES,Blk 11 Telok Blangah Crescent,0.3570735175783302,7
840 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.9820362923304686,0
279 CHOA CHU KANG AVE 3,Market Street Food Centre,4.157687972722705,0
617 YISHUN RING RD,Chong Pang Market & Food Centre,1.5548699598677758,2
638 BEDOK RESERVOIR RD,Blk 4A Eunos Crescent,1.2279522375757863,2
978C BUANGKOK CRES,Chomp Chomp Food Centre,2.209965988299323,0
425 PASIR RIS DR 6,Market Street Food Centre,2.8677538823051174,0
208 JURONG EAST ST 21,Market Street Food Centre,0.7763782600469777,1
488 SEGAR RD,Bukit Timah Market,5.544080439192663,0
255 ANG MO KIO AVE 4,Sembawang Hill Food Centre,0.6557444244962461,2
625 ANG MO KIO AVE 9,Blk 724 Ang Mo Kio Ave 6,1.2539716232078175,2
119 TECK WHYE LANE,Market Street Food Centre,4.187184842573867,0
275A COMPASSVALE LINK,Market Street Food Centre,2.793786976183401,0
215 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9629533387653036,4
742 PASIR RIS ST 71,Market Street Food Centre,3.5783080959058444,0
140 MARSILING RD,Blks 20/21 Marsiling Lane,0.6407304627627202,4
236 BT BATOK EAST AVE 5,Market Street Food Centre,2.115964854138617,0
47 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.033883678270276,4
495D TAMPINES ST 43,Market Street Food Centre,2.143856696493824,0
639 ROWELL RD,Berseh Food Centre,0.18930058371588873,9
201 YISHUN ST 21,Chong Pang Market & Food Centre,1.0701788754838142,2
101 AH HOOD RD,Blk 93 Toa Payoh Lorong 4,1.3398161365299104,5
609 JURONG WEST ST 65,Taman Jurong Market & Food Centre,2.358870602769046,0
507 BT BATOK ST 52,Market Street Food Centre,2.0367556687675035,0
203 BOON LAY DR,Blk 505 Jurong West Street 52,0.6834880113443972,3
456 JURONG WEST ST 41,Blk 505 Jurong West Street 52,0.20922948556749188,3
57 STIRLING RD,Tanglin Halt Market,0.8827995442724351,5
293 BISHAN ST 22,Blk 320 Shunfu Road,1.0963648692565633,3
374 TAMPINES ST 34,Market Street Food Centre,1.954059749869809,1
422 BEDOK NTH RD,Blk 208B New Upper Changi Road,0.47057584205745845,7
49 TELOK BLANGAH DR,Blk 11 Telok Blangah Crescent,1.018826629738417,5
309 SERANGOON AVE 2,Serangoon Garden Market,1.047854020258381,4
2 ROCHOR RD,Tekka Market,0.1526217543217907,9
6 BEDOK STH AVE 2,Blk 16 Bedok South Road,0.193933840432035,8
269A QUEEN ST,Market Street Food Centre,0.06794894005548147,10
123 TECK WHYE LANE,Market Street Food Centre,4.151389959452777,0
160 TAMPINES ST 12,Market Street Food Centre,0.5476282549589302,1
674A CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.7319024467916995,0
637 WOODLANDS RING RD,Chong Pang Market & Food Centre,2.91159763526935,0
266 PASIR RIS ST 21,Market Street Food Centre,3.110078501801105,0
634 CHOA CHU KANG NTH 6,Blks 20/21 Marsiling Lane,6.001849496748979,0
101 SIMEI ST 1,Market Street Food Centre,0.9318144333067947,1
294 CHOA CHU KANG AVE 2,Market Street Food Centre,3.8952718640455615,0
261D SENGKANG EAST WAY,Market Street Food Centre,3.944634882963562,0
160 SIMEI RD,Market Street Food Centre,1.6803970951217788,1
52 C'WEALTH DR,Tanglin Halt Market,0.1579116424146193,5
230B TAMPINES ST 24,Market Street Food Centre,1.262086615260333,1
274 PASIR RIS ST 21,Market Street Food Centre,2.9815371506199284,0
423 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.7100892412733535,4
896B WOODLANDS DR 50,Blks 20/21 Marsiling Lane,1.8720426151950371,4
38 KIM PONG RD,Tiong Bahru Market,0.20718131263088024,14
979B BUANGKOK CRES,Chomp Chomp Food Centre,2.2111056196206214,0
255 BT BATOK EAST AVE 4,Bukit Timah Market,2.2812265703933,0
136 PETIR RD,Bukit Timah Market,3.955368098033534,0
275B JURONG WEST ST 25,Blk 505 Jurong West Street 52,1.8127891627839468,1
2 JLN BATU,Kallang Estate Market,0.46966383817261453,4
529 JELAPANG RD,Bukit Timah Market,5.277914834857961,0
24 HOUGANG AVE 3,Market Street Food Centre,0.9759491340215618,2
354 YISHUN RING RD,Chong Pang Market & Food Centre,1.9752799052407948,1
967 HOUGANG AVE 9,Chomp Chomp Food Centre,2.046314911249542,0
121 PASIR RIS ST 11,Market Street Food Centre,2.5792824553292997,0
455 YISHUN ST 41,Chong Pang Market & Food Centre,2.18774667584252,0
334 SERANGOON AVE 3,Serangoon Garden Market,1.499126127926355,4
201 MARSILING DR,Blks 20/21 Marsiling Lane,0.1914033898431225,4
133 BT BATOK WEST AVE 6,Market Street Food Centre,1.192820933898241,1
303 WOODLANDS ST 31,Blks 20/21 Marsiling Lane,1.41568731183983,4
146 LOR 2 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.5349920048438203,3
667A PUNGGOL DR,Market Street Food Centre,5.725926007000059,0
315C YISHUN AVE 9,Chong Pang Market & Food Centre,1.6586381056185941,2
407 BT BATOK WEST AVE 4,Market Street Food Centre,2.5201427924892488,0
522 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.162340133606981,0
747C BEDOK RESERVOIR CRES,Blk 538 Bedok North Street 3,0.6512214256510152,4
298 BT BATOK ST 22,Market Street Food Centre,1.0435137232687746,1
447 CHOA CHU KANG AVE 4,Blk 505 Jurong West Street 52,4.032149066915866,0
118C JLN MEMBINA,Blk 112 Jalan Bukit Merah,0.24198537044140972,10
4B BOON TIONG RD,Tiong Bahru Market,0.171741552545936,14
277C COMPASSVALE LINK,Market Street Food Centre,2.714679033445942,0
679B PUNGGOL DR,Market Street Food Centre,5.785905317647036,0
787E WOODLANDS CRES,Blks 20/21 Marsiling Lane,2.7943563051033546,0
916 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.5497092577529936,0
102 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,0.9391761896100707,4
511 JELAPANG RD,Bukit Timah Market,5.397674231627288,0
119 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.9247696923972621,5
162 BT BATOK ST 11,Market Street Food Centre,0.64332446343983,1
725 ANG MO KIO AVE 6,Blk 724 Ang Mo Kio Ave 6,0.07878649908419977,3
226 JURONG EAST ST 21,Market Street Food Centre,0.3231532156203799,3
626 WOODLANDS AVE 6,Blks 20/21 Marsiling Lane,2.840698851422777,0
644 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.81999552428509,0
157 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,0.6765220517610838,4
180A MARSILING RD,Blks 20/21 Marsiling Lane,0.5023493660358088,4
266 TOH GUAN RD,Market Street Food Centre,0.7615067327465512,1
268 BISHAN ST 24,Blk 320 Shunfu Road,0.8416186580608789,3
331 UBI AVE 1,Blk 4A Eunos Crescent,0.6966958580880257,5
137 PETIR RD,Bukit Timah Market,3.980154772661071,0
210 CHOA CHU KANG CTRL,Market Street Food Centre,4.45391777810145,0
546C SEGAR RD,Bukit Timah Market,5.509504074650341,0
16 CANTONMENT CL,Blk 6 Tanjong Pagar Plaza,0.4397607767319554,10
42 SIMS DR,Blk 117 Aljunied Ave 2,1.2703500298356292,8
317 ANG MO KIO ST 31,Blk 724 Ang Mo Kio Ave 6,0.7288311275153466,3
217 PETIR RD,Bukit Timah Market,3.9134215991697316,0
230E TAMPINES ST 24,Market Street Food Centre,1.3471643851536734,1
197B PUNGGOL FIELD,Market Street Food Centre,5.082890402807057,0
150 PASIR RIS ST 13,Market Street Food Centre,2.775084801165284,0
263 YISHUN ST 22,Chong Pang Market & Food Centre,1.2955164804974033,2
111 C'WEALTH CRES,Commonwealth Crescent Market,0.24345016145036538,4
155 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,0.8252851935901501,2
448A SENGKANG WEST WAY,Chomp Chomp Food Centre,3.2545211944059553,0
914 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.510507657732867,0
277 YISHUN ST 22,Chong Pang Market & Food Centre,1.1854983400274053,2
471A UPP SERANGOON CRES,Market Street Food Centre,2.7369717130258246,0
468 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.2544485081297828,4
193 BT BATOK WEST AVE 6,Market Street Food Centre,0.7816663797999291,1
411 PANDAN GDNS,Blk 448 Clementi Ave 3,2.090889485527663,0
493B TAMPINES AVE 9,Market Street Food Centre,2.0029784385359717,0
899A TAMPINES ST 81,Market Street Food Centre,1.0678551104832261,3
673B JURONG WEST ST 65,Blk 505 Jurong West Street 52,1.9558091556378587,1
728 CLEMENTI WEST ST 2,Blk 726 Clementi West Street 2,0.21541081253472466,3
117 BT MERAH CTRL,Blk 115 Bukit Merah View,0.7666588720427384,7
369 TAMPINES ST 34,Market Street Food Centre,2.2534949766874597,0
176 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.1013967049143996,4
31 BALAM RD,Blks 79/79A Circuit Road,0.3597112528361117,5
525 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.3488565016213482,3
12 LOR 7 TOA PAYOH,Blk 210 Toa Payoh Lorong 8,0.4903279506896313,3
137 MARSILING RD,Blks 20/21 Marsiling Lane,0.5516449145959347,4
431 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.6588813531076454,4
227C COMPASSVALE DR,Market Street Food Centre,3.492544230704027,0
44 CIRCUIT RD,Blks 79/79A Circuit Road,0.12180086776381335,6
621 ANG MO KIO AVE 9,Blk 724 Ang Mo Kio Ave 6,1.3631917510246525,2
149 BISHAN ST 11,Blk 210 Toa Payoh Lorong 8,0.4556958983788293,3
256 ANG MO KIO AVE 4,Sembawang Hill Food Centre,0.8003590525260557,2
752 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,1.9792663766470986,2
273C PUNGGOL PL,Market Street Food Centre,5.0681041687590715,0
628B WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.817156532168477,0
129 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.7839061803666197,5
302 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.5728074791911688,4
115 YISHUN RING RD,Chong Pang Market & Food Centre,0.30015030082903954,2
532 PASIR RIS DR 1,Market Street Food Centre,2.9007833841601047,0
150A BISHAN ST 11,Blk 210 Toa Payoh Lorong 8,0.4898651998510129,3
1B CANTONMENT RD,Blk 6 Tanjong Pagar Plaza,0.23597861205893364,12
705 ANG MO KIO AVE 8,Blk 724 Ang Mo Kio Ave 6,0.22399421981662992,2
276 TAMPINES ST 22,Market Street Food Centre,0.695526214222444,1
720 PASIR RIS ST 72,Market Street Food Centre,4.057031473876365,0
578 ANG MO KIO AVE 10,Blk 724 Ang Mo Kio Ave 6,0.9405563939711764,4
602 CHOA CHU KANG ST 62,Market Street Food Centre,5.986882033491384,0
516 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.5148718811548443,4
478 SEGAR RD,Bukit Timah Market,5.531644169875198,0
104 CLEMENTI ST 14,Blk 353 Clementi Ave 2,0.96705103936837,3
688A WOODLANDS DR 75,Chong Pang Market & Food Centre,2.6335260782603442,0
112 BT BATOK WEST AVE 6,Market Street Food Centre,0.9500841408294589,1
861 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.4193725781703566,0
217 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9467326189618323,4
111B DEPOT RD,ABC Brickworks Market & Food Centre,0.6411111008116599,6
149 MEI LING ST,Alexandra Village Food Centre,0.9401962917995922,4
