flat,supermarket_dist,num_supermarket_2km
431A YISHUN AVE 1,0.4442512968706416,13
751 CHOA CHU KANG NTH 5,0.5367417035815446,11
510 CHOA CHU KANG ST 51,0.49485279935721993,9
232 CHOA CHU KANG CTRL,0.44176466982888196,14
123 SIMEI ST 1,0.29041697517914306,17
301D ANCHORVALE DR,0.30659670291710994,19
23 HOUGANG AVE 3,0.43318837867907006,15
260B SENGKANG EAST WAY,0.15840900987449538,19
730 CLEMENTI WEST ST 2,0.26517341232240876,9
336 JURONG EAST AVE 1,0.5424147563912954,10
18 TAMAN HO SWEE,0.411060153249905,28
753 YISHUN ST 72,0.23248719606404933,18
197C BOON LAY DR,0.35514088070879074,12
43 CHAI CHEE ST,0.421536000161832,20
1 PINE CL,0.17496964094916617,23
426 JURONG WEST AVE 1,0.19168063699371302,7
245 SERANGOON AVE 2,0.25680774128685036,10
457 ANG MO KIO AVE 10,0.6658486870495101,16
607 YISHUN ST 61,0.31408872723238845,16
133 MARSILING RISE,0.7106500318236753,8
589D MONTREAL DR,0.5764450175386862,11
310 JURONG EAST ST 32,0.4139326925953641,12
115 BISHAN ST 12,0.07987434460274398,13
8 HAIG RD,0.18156583476929875,27
6A BOON TIONG RD,0.31883216519836866,28
75 WHAMPOA DR,0.058244160546432173,29
848 SIMS AVE,0.34951055353166377,22
251 TAMPINES ST 21,0.3770721707721012,16
964 HOUGANG AVE 9,0.2706827011044923,18
416 BT BATOK WEST AVE 4,0.3926808368390376,13
2C UPP BOON KENG RD,0.10374551927013459,27
720 WOODLANDS AVE 6,0.17936997534769236,15
213 SERANGOON AVE 4,0.3268527500850303,13
601 CLEMENTI WEST ST 1,0.16191394342901425,11
28A DOVER CRES,0.057172226449180505,17
547B SEGAR RD,0.04204226370799311,8
345 CHOA CHU KANG LOOP,0.25048836347379233,12
254 SERANGOON CTRL DR,0.040387176286653274,10
253 BT BATOK EAST AVE 5,0.27330113201667017,15
202 BISHAN ST 23,0.4510879590199835,15
669 CHOA CHU KANG CRES,0.6501159664897667,6
159 YISHUN ST 11,0.38600486621232916,18
465 CHOA CHU KANG AVE 4,0.2792600938373529,11
607 JURONG WEST ST 65,0.4917025667834679,8
226C COMPASSVALE WALK,0.3750826434669017,17
161 MEI LING ST,0.0831367873452498,14
855 TAMPINES ST 83,0.2310014839065044,11
242 YISHUN RING RD,0.10626725841194548,18
640 PASIR RIS DR 1,0.3535146828661558,6
349 BT BATOK ST 34,0.3622626719564783,14
904 JURONG WEST ST 91,0.6447018493295045,7
266C COMPASSVALE BOW,0.09976486637098217,15
191 PASIR RIS ST 12,0.32523693781234264,12
265B COMPASSVALE LINK,0.14722865452400932,16
670C EDGEFIELD PLAINS,0.21895298634112326,13
439 FAJAR RD,0.08137416032285971,10
517E JURONG WEST ST 52,0.72093809452626,11
665 WOODLANDS RING RD,0.28019230481273383,14
454 FAJAR RD,0.1190651350910944,8
347 UBI AVE 1,0.5258347779367424,21
505C YISHUN ST 51,0.53113964411168,13
107 POTONG PASIR AVE 1,0.28499465558195336,13
129 LOR AH SOO,0.4214503480074223,12
155 GANGSA RD,0.5103474007267276,14
23 MARSILING DR,1.0009511194538439,6
253 YISHUN RING RD,0.20497470404939505,15
141 RIVERVALE ST,0.30707513062232217,18
773 WOODLANDS DR 60,0.191883778594037,15
219A JURONG EAST ST 21,0.44522567255220935,19
50 LOR 5 TOA PAYOH,0.39242419998729827,17
247 SIMEI ST 5,0.17564986534233773,17
225B COMPASSVALE WALK,0.42569580112316924,17
265 BISHAN ST 24,0.2240214941727074,15
183A BOON LAY AVE,0.39302027465297407,10
234 BISHAN ST 22,0.29588788779345654,16
680A JURONG WEST CTRL 1,0.5183078891679254,11
862 YISHUN AVE 4,0.4450667208916607,14
9 BEDOK STH AVE 2,0.37415779861867937,19
803 YISHUN RING RD,0.17901553185704677,14
148 TAMPINES AVE 5,0.2571503723375479,13
412 SERANGOON CTRL,0.27886359346409045,14
2 LOR LEW LIAN,0.42922502086865233,13
54 CASSIA CRES,0.2664249231759764,24
946 TAMPINES AVE 4,0.4211400859818734,13
712 BEDOK RESERVOIR RD,0.19121008456638194,18
236 SERANGOON AVE 3,0.11672235186464394,10
13 JLN BT MERAH,0.17617094348815807,14
6 JLN BT HO SWEE,0.3927550939036003,27
93 GEYLANG BAHRU,0.1896992307821586,26
700 PASIR RIS DR 10,0.24142605525955566,6
264 BISHAN ST 24,0.24899337602707017,15
204 BISHAN ST 23,0.49697045329599393,16
50 HAVELOCK RD,0.0017995935818493217,31
2 UPP ALJUNIED LANE,0.04131042066163105,13
698B HOUGANG ST 61,0.22261290876125128,20
56 HAVELOCK RD,0.23918172565528797,31
886A WOODLANDS DR 50,0.1514789032970022,14
409 WOODLANDS ST 41,0.2644813273611016,6
354 CLEMENTI AVE 2,0.0991366440315251,16
558 HOUGANG ST 51,0.25524666882562264,17
22 QUEEN'S CL,0.4865675192547197,15
449 HOUGANG AVE 10,0.40174471283596036,17
552 CHOA CHU KANG ST 52,0.2846606399067611,8
269B QUEEN ST,0.30443772723606616,28
318 TAMPINES ST 33,0.4060501295423214,15
502 BISHAN ST 11,0.13789368566689258,13
42 CASSIA CRES,0.3387011530310347,24
161 BISHAN ST 13,0.7606206183437666,14
33 TEBAN GDNS RD,0.09295632119457442,15
656 HOUGANG AVE 8,0.2588128368067362,19
155 JLN TECK WHYE,0.3514712232986948,17
714 WOODLANDS DR 70,0.29343846364708914,15
25 TECK WHYE LANE,0.1288775437711415,18
592B MONTREAL LINK,0.9458492260011568,13
119 BT MERAH VIEW,0.3802565200127122,18
64 CIRCUIT RD,0.2651348003701132,26
462 HOUGANG AVE 10,0.07284332291894281,16
353A ADMIRALTY DR,0.11879085913168819,12
133 PASIR RIS ST 11,0.45782177745286046,14
47 LOR 6 TOA PAYOH,0.2897798749251241,17
648B JURONG WEST ST 61,0.3783194913818321,8
468C ADMIRALTY DR,0.09158571873229104,18
308 CLEMENTI AVE 4,0.28463082739823736,11
122 HOUGANG AVE 1,0.48540985997390546,12
13 JOO SENG RD,0.3067492745895529,12
123D RIVERVALE DR,0.14997723801299168,16
56 STRATHMORE AVE,0.1438401983358365,15
210 BOON LAY PL,0.15038944320914413,10
546 WOODLANDS DR 16,0.12222851649097077,10
75B REDHILL RD,0.32858580282614586,18
688 HOUGANG ST 61,0.28211732018978214,18
23 TELOK BLANGAH CRES,0.2524861401755645,15
181 EDGEFIELD PLAINS,0.23110363309413523,15
544 ANG MO KIO AVE 10,0.31432816756357046,14
335 ANG MO KIO AVE 1,0.3492567703892353,17
506 WEST COAST DR,0.21070825008558547,11
211 ANG MO KIO AVE 3,0.22317049335179812,13
952 HOUGANG AVE 9,0.18963041091845065,18
59 JLN MA'MOR,0.3817039698778388,21
62 TEBAN GDNS RD,0.10417705511634515,15
331A ANCHORVALE ST,0.16843787281430483,17
484 SEGAR RD,0.2573286746943311,8
167B PUNGGOL EAST,0.22273565268898435,11
746 PASIR RIS ST 71,0.17365992262999985,5
66 C'WEALTH DR,0.35164507973273523,17
731 YISHUN ST 72,0.3781955234012993,17
350 CORPORATION DR,0.44804651475930773,11
269 PASIR RIS ST 21,0.1586296918504186,11
314B ANCHORVALE LINK,0.6428714473603553,17
104B EDGEFIELD PLAINS,0.3966460480364415,18
767 BEDOK RESERVOIR VIEW,0.4138679637326792,23
109 YISHUN RING RD,0.24148676161716434,17
20 QUEEN'S CL,0.4074702616064705,13
608 JURONG WEST ST 65,0.5228594622419027,8
102 BEDOK NTH AVE 4,0.18591214193513633,22
238 BT BATOK EAST AVE 5,0.3484189064918106,17
135 POTONG PASIR AVE 3,0.23942330997610264,14
58 CHAI CHEE DR,0.5328582280842155,20
124 SIMEI ST 1,0.23044574936359957,17
52 TEBAN GDNS RD,0.1537629809576091,15
266 BOON LAY DR,0.43804058833845777,10
185D RIVERVALE CRES,0.25671655144420447,20
7 TOH YI DR,0.4163771714899192,9
186 PUNGGOL CTRL,0.22643574342140507,15
333D ANCHORVALE LINK,0.42829196502458766,16
607 CHOA CHU KANG ST 62,0.32535931030409443,6
498L TAMPINES ST 45,0.508084909845132,17
281 BISHAN ST 24,0.09409669777530347,16
452A SENGKANG WEST WAY,0.27126790836397036,9
493 ADMIRALTY LINK,0.27258458707291183,13
258A COMPASSVALE RD,0.2329509799589943,19
240 COMPASSVALE WALK,0.5001928486129201,19
457 JURONG WEST ST 41,0.18110889981186884,8
611 YISHUN ST 61,0.36933466065316745,16
466 JURONG WEST ST 41,0.24745088959990758,8
955 HOUGANG AVE 9,0.1480643362547548,19
832 JURONG WEST ST 81,0.3439628389033266,9
270B PUNGGOL FIELD,0.2849864312527217,17
1 MARINE TER,0.3705491753601898,10
628 BEDOK RESERVOIR RD,0.21441628264406323,16
419 YISHUN AVE 11,0.11354165610157603,15
264 BOON LAY DR,0.4889679803286946,12
449 PASIR RIS DR 6,0.20641861259695152,10
9 TIONG BAHRU RD,0.19583928692584449,26
842C TAMPINES ST 82,0.2788167394936468,11
550 CHOA CHU KANG ST 52,0.21890009303626431,8
30 BENDEMEER RD,0.5756060507238677,26
418 TAMPINES ST 41,0.2984899871091234,18
119C KIM TIAN RD,0.26348914618266916,21
650 YISHUN AVE 4,0.6170270204290901,16
201A PUNGGOL FIELD,0.35231055555790863,17
394 YISHUN AVE 6,0.4509637202445088,14
138B LOR 1A TOA PAYOH,0.39361333382352587,18
114 YISHUN RING RD,0.43482637649506434,16
7 MARINE TER,0.26921103536557245,10
223 PASIR RIS ST 21,0.3561518539149422,10
121 POTONG PASIR AVE 1,0.38584380318947437,15
138C YUAN CHING RD,0.3653944240984395,12
3 PINE CL,0.20911148073259436,22
477 SEMBAWANG DR,0.10412245034647281,13
262C COMPASSVALE ST,0.10870671230943096,19
145 SIMEI ST 2,0.3666680551848964,17
405 CHOA CHU KANG AVE 3,0.23444361420129542,10
159 LOR 1 TOA PAYOH,0.2992676131730867,19
129 SIMEI ST 1,0.31995793537557504,17
113 DEPOT RD,0.3388567232774949,12
339C KANG CHING RD,0.4277274073900563,13
273D JURONG WEST AVE 3,0.38550960947499263,8
417 CLEMENTI AVE 1,0.2543295337814303,18
304 CANBERRA RD,0.4608511635232951,15
254 BT BATOK EAST AVE 4,0.26233230473633734,15
348 BT BATOK ST 34,0.30168408570140304,16
25 TEBAN GDNS RD,0.1182731526249443,16
523A TAMPINES CTRL 7,0.6286384692745086,15
681 RACE COURSE RD,0.16740512050415596,29
143 LOR AH SOO,0.3799242383633055,11
531 BEDOK NTH ST 3,0.10838021582169854,20
601 WOODLANDS DR 42,0.21576279109218918,15
357C ADMIRALTY DR,0.12947669968250858,13
318 HOUGANG AVE 5,0.13056016620652597,14
813 TAMPINES ST 81,0.3019859987606377,18
121A KIM TIAN PL,0.26993310965491984,23
620 HOUGANG AVE 8,0.432275936419963,19
411 ANG MO KIO AVE 10,0.3379762325312674,15
118 BEDOK RESERVOIR RD,0.5660830213276207,14
306 YISHUN CTRL,0.26408428215654756,18
308 SHUNFU RD,0.23752363888615,10
286 CHOA CHU KANG AVE 3,0.1124747927576366,9
414A FERNVALE LINK,0.42284556625109787,18
442 HOUGANG AVE 8,0.34472240733119486,18
503 CHOA CHU KANG ST 51,0.4255995761304633,9
604 ELIAS RD,0.2936799943621201,8
391 YISHUN AVE 6,0.5485472907607714,13
156 JLN TECK WHYE,0.29153450536813313,18
354 WOODLANDS AVE 1,0.3578375185366728,10
667 WOODLANDS RING RD,0.3352222811630568,14
527 BEDOK NTH ST 3,0.33963281815994384,18
246 BANGKIT RD,0.258346516822319,8
240 BT BATOK EAST AVE 5,0.44355028227578364,17
221A JURONG EAST ST 21,0.47763313260478535,18
146 SERANGOON NTH AVE 1,0.18064894824425476,17
59 TELOK BLANGAH HTS,0.5569732262290534,14
662C JURONG WEST ST 64,0.2530472393133374,9
280 TOH GUAN RD,0.6196647294487324,18
203A PUNGGOL FIELD,0.5082560418012221,18
10A BOON TIONG RD,0.1746953811108047,25
729 TAMPINES ST 71,0.11439301893854759,10
593B MONTREAL LINK,1.007713228924326,13
987D JURONG WEST ST 93,0.3803686994679185,8
313 BT BATOK ST 32,0.2927206328556111,13
577 WOODLANDS DR 16,0.27210602242254656,11
64 TEBAN GDNS RD,0.18543624490294003,15
44 TEBAN GDNS RD,0.1196339295028196,15
533 WOODLANDS DR 14,0.18886424131836432,9
127 GEYLANG EAST AVE 1,0.2549962727170566,27
148 YISHUN ST 11,0.40613748003825245,18
176B EDGEFIELD PLAINS,0.2310914061383745,15
319 ANG MO KIO AVE 1,0.06303878895676429,18
709 YISHUN AVE 5,0.25382210045093606,14
699B HOUGANG ST 52,0.28545289770821125,19
558 JURONG WEST ST 42,0.26630337018287054,7
125 RIVERVALE ST,0.4008953333403704,17
820 YISHUN ST 81,0.34660747061389724,11
682B WOODLANDS DR 62,0.2795463511242388,17
508 ANG MO KIO AVE 8,0.3406384383026273,11
763 YISHUN ST 72,0.14323617821473275,16
789 WOODLANDS AVE 6,0.3406948748064146,19
288B BT BATOK ST 25,0.3674490204601984,16
474 SEGAR RD,0.31605032334516997,8
572B WOODLANDS AVE 1,0.11158484601312141,11
127 RIVERVALE ST,0.32932818598488894,19
243 JURONG EAST ST 24,0.5652087749843779,18
241 TAMPINES ST 21,0.19769965629827718,17
303 TAMPINES ST 32,0.35719131956739947,15
459 CLEMENTI AVE 3,0.2167541177817356,14
895A WOODLANDS DR 50,0.4413439509858949,15
131 CHOA CHU KANG AVE 1,0.13560805390741087,15
232 LOR 8 TOA PAYOH,0.4020340128324691,17
631 HOUGANG AVE 8,0.22388329365700207,19
105 HENDERSON CRES,0.4961377010230162,25
621 HOUGANG AVE 8,0.41132428256191383,18
633 WOODLANDS RING RD,0.5005238922918053,13
334 UBI AVE 1,0.4048681207432788,18
204A PUNGGOL FIELD,0.43076590498293216,18
55 MARINE TER,0.1539343556226533,12
12 PINE CL,0.2848078180618898,24
158 LOR 1 TOA PAYOH,0.2784547116736386,20
440 CHOA CHU KANG AVE 4,0.39366511715660096,9
110 LOR 1 TOA PAYOH,0.7639632796197487,14
708 WOODLANDS DR 70,0.397344585062931,14
311B ANCHORVALE LANE,0.7806787140913652,15
687C WOODLANDS DR 75,0.06667497058097156,18
243 SERANGOON AVE 2,0.2572154754343229,10
34 TANGLIN HALT RD,0.5594248620661183,16
775 YISHUN RING RD,0.0889320841631673,16
145 WOODLANDS ST 13,0.4082719284393387,6
606 ANG MO KIO AVE 5,0.6511324719569812,7
228 PENDING RD,0.3021111602572679,11
518 SERANGOON NTH AVE 4,0.23576277552349864,16
272D PUNGGOL WALK,0.10084634712142257,18
156 RIVERVALE CRES,0.36218426830965067,17
126B EDGEDALE PLAINS,0.21200134176294017,13
419 PASIR RIS DR 6,0.5196012901138489,12
656D JURONG WEST ST 61,0.3850587860612962,8
264B COMPASSVALE BOW,0.08561300919863585,15
242 HOUGANG ST 22,0.439898354299859,11
896A WOODLANDS DR 50,0.25983758721033995,14
467 PASIR RIS DR 6,0.5100239933183143,9
303B ANCHORVALE LINK,0.37469565347652334,17
127 PENDING RD,0.3773766667524296,13
509 WEST COAST DR,0.23007513506208419,11
945 HOUGANG ST 92,0.23590511900287955,20
47 JLN TIGA,0.1074452202215513,23
238 COMPASSVALE WALK,0.5680744024956855,18
209B COMPASSVALE LANE,0.29065586702414614,16
121A RIVERVALE DR,0.37154711852950545,13
202 CHOA CHU KANG AVE 1,0.3002545808672798,15
348B YISHUN AVE 11,0.31228938714678883,17
147 GANGSA RD,0.4434603158183476,14
663D JURONG WEST ST 65,0.33535447139652597,8
420 SERANGOON CTRL,0.40564139430290935,13
452 FAJAR RD,0.24836217303577388,8
722 TAMPINES ST 72,0.5233700247740835,12
150 BEDOK RESERVOIR RD,0.3697836062787758,13
530 SERANGOON NTH AVE 4,0.12070108794786827,14
790 CHOA CHU KANG NTH 6,0.37939103359448745,10
31 TANGLIN HALT RD,0.31213451123733066,16
159 TAMPINES ST 12,0.2575710187937957,14
112 SIMEI ST 1,0.39126672569905774,20
408C FERNVALE RD,0.2339058462070879,14
63 TELOK BLANGAH HTS,0.27038342849073965,14
5 JLN BATU,0.6974330052953988,16
314 WOODLANDS ST 31,0.2667479343923256,6
211 NEW UPP CHANGI RD,0.06078396302157731,21
519 PASIR RIS ST 52,0.5414302944500705,9
468B ADMIRALTY DR,0.0,18
666 CHOA CHU KANG CRES,0.6802527001866383,7
123 HOUGANG AVE 1,0.4933652909326026,12
44 SIMS DR,0.40211927791723073,28
16 HOUGANG AVE 3,0.32672582060582384,14
166 HOUGANG AVE 1,0.39320191334189397,12
439 ANG MO KIO AVE 10,0.11638236074333755,16
120A KIM TIAN PL,0.23678704322803346,23
860A TAMPINES AVE 5,0.4824665740584806,14
229 PENDING RD,0.2746086934060528,11
641 YISHUN ST 61,0.5293312853043771,16
804 CHAI CHEE RD,0.2583991501527688,20
129 BT BATOK WEST AVE 6,0.36344419463701577,18
869B TAMPINES AVE 8,0.18937560964771052,10
635 YISHUN ST 61,0.47598774676172495,16
736 YISHUN ST 72,0.374904780805681,17
233 ANG MO KIO AVE 3,0.0,13
237 CHOA CHU KANG CTRL,0.4342706543481178,14
126 PENDING RD,0.3045558910591493,12
708 PASIR RIS DR 10,0.3462690986337249,6
623 SENJA RD,0.2552457792828365,12
316 WOODLANDS ST 31,0.2780514565226851,7
104 TAMPINES ST 11,0.2119119902628814,18
357B ADMIRALTY DR,0.17495797462257368,13
561 PASIR RIS ST 51,0.4411600451241295,16
744 JURONG WEST ST 73,0.5485278102256683,10
711 TAMPINES ST 71,0.4499691505118956,13
304 SHUNFU RD,0.2769690418640767,10
340 TAMPINES ST 33,0.3834552949452818,17
131 BT BATOK WEST AVE 6,0.3210240941226189,18
327 ANG MO KIO AVE 3,0.27916982201967605,13
306 CHOA CHU KANG AVE 4,0.23096170081876688,11
200 BOON LAY DR,0.4475616611202206,12
665 CHOA CHU KANG CRES,0.6504278785333668,7
661 HOUGANG AVE 4,0.33080144355350055,18
129 BEDOK RESERVOIR RD,0.303882754336811,13
122 LOR 2 TOA PAYOH,0.7560656556443618,14
171 HOUGANG AVE 1,0.3299241980071973,11
49 KIM PONG RD,0.1462149491072778,25
639 WOODLANDS RING RD,0.337823866880284,15
641A PUNGGOL DR,0.1442849367336608,10
404B FERNVALE LANE,0.43657555294840295,13
268 BT BATOK EAST AVE 4,0.29464316696307596,16
951 HOUGANG AVE 9,0.13642579682771977,18
109 SPOTTISWOODE PK RD,0.7480712151709294,17
211 BOON LAY PL,0.274497086893399,10
502A WELLINGTON CIRCLE,0.33600807758415857,13
203B COMPASSVALE RD,0.2115153580764323,17
38 JLN RUMAH TINGGI,0.2871257667147848,16
456 SEGAR RD,0.12334010263826696,8
105A EDGEFIELD PLAINS,0.3524996617362655,18
353 HOUGANG AVE 7,0.5923343350016381,12
827 TAMPINES ST 81,0.11259787300836784,14
626 PASIR RIS DR 3,0.18021875636608395,6
258 ANG MO KIO AVE 4,0.2625223280437163,12
251 HOUGANG AVE 3,0.4018030245849625,12
650 SENJA LINK,0.3649934094449481,11
348C YISHUN AVE 11,0.3244686619722322,17
325 HOUGANG AVE 7,0.4421412419250468,13
409 PASIR RIS DR 6,0.504572579613876,9
41 STIRLING RD,0.5501946352526138,15
564 CHOA CHU KANG ST 52,0.24483248735408064,8
106 RIVERVALE WALK,0.37154909123729635,15
424 JURONG WEST AVE 1,0.12726748344780703,7
114 BEDOK RESERVOIR RD,0.5067758604230034,13
673B EDGEFIELD PLAINS,0.1799569118380332,13
887A WOODLANDS DR 50,0.15881165001055483,14
520C TAMPINES CTRL 8,0.6159619727106679,14
65 MARINE DR,0.3638590813426864,13
394 BT BATOK WEST AVE 5,0.22759062007046854,15
443B FERNVALE RD,0.1933284989656872,11
312B SUMANG LINK,0.06492756231382395,13
650A JURONG WEST ST 61,0.4058812877704839,9
30 MARINE CRES,0.4930782094134303,13
419 HOUGANG AVE 8,0.41132593128933637,15
617A PUNGGOL DR,0.24423071988620298,14
612 JURONG WEST ST 65,0.45672194073871963,8
19 JOO SENG RD,0.2532654418510215,12
124 BEDOK NTH RD,0.34168316655694503,17
551 HOUGANG ST 51,0.3323506110919429,16
542 PASIR RIS ST 51,0.3873079870933326,15
501 JELAPANG RD,0.27727005022825807,11
102B PUNGGOL FIELD,0.47386092052784506,17
207D PUNGGOL PL,0.16216974432712095,19
356 TAMPINES ST 33,0.14638806838679927,14
690A CHOA CHU KANG CRES,0.8208464246202428,6
174 BISHAN ST 13,0.5135407935134041,16
833 WOODLANDS ST 83,0.3026669717234361,14
472C FERNVALE ST,0.1743479089857959,10
245 BISHAN ST 22,0.34494912752687296,16
543 BEDOK NTH ST 3,0.3411660867516621,19
339 CLEMENTI AVE 5,0.21702042289456208,14
237 HOUGANG ST 21,0.38147339908398886,14
143 BEDOK RESERVOIR RD,0.33026945257906176,13
27 CHAI CHEE RD,0.11806800433502711,20
701 HOUGANG AVE 2,0.57782056790491,18
617D PUNGGOL DR,0.2796841277605704,13
491H TAMPINES ST 45,0.3246105015169703,17
305 BT BATOK ST 31,0.1899305525817814,12
403 WOODLANDS ST 41,0.16506538431369788,5
418 SERANGOON CTRL,0.40661216469267103,13
14 TAMAN HO SWEE,0.4421413179140271,29
158A RIVERVALE CRES,0.49551527366476944,15
259 JURONG EAST ST 24,0.4649275523188384,20
654 YISHUN AVE 4,0.6604932481040036,16
440A FERNVALE LINK,0.3570526881125337,12
934 JURONG WEST ST 91,0.31243489535541324,8
670 WOODLANDS DR 71,0.25632113403345963,14
670A CHOA CHU KANG CRES,0.6049829076242371,7
985B BUANGKOK CRES,0.06963002777862697,19
11 CANTONMENT CL,0.421877340532337,18
269D COMPASSVALE LINK,0.17501665719597195,16
116 BT MERAH VIEW,0.3822219017690989,18
227 BT BATOK CTRL,0.39941033290924094,15
209 BOON LAY PL,0.2886343505176265,11
630 PASIR RIS DR 3,0.10145685813730887,6
864 YISHUN AVE 4,0.43456985640564827,14
731 CLEMENTI WEST ST 2,0.24155725656425384,9
524 BEDOK NTH ST 3,0.19688807310728548,21
357 WOODLANDS AVE 5,0.34930447745124404,8
2A GEYLANG SERAI,0.06057351620743205,24
659 WOODLANDS RING RD,0.4352926480125133,13
104 PASIR RIS ST 12,0.11669304947974907,12
1E CANTONMENT RD,0.2101599299451686,21
453 JURONG WEST ST 42,0.2225437609495193,10
694 HOUGANG ST 61,0.3508713058701306,19
17 TOH YI DR,0.3739535354090737,10
521 WOODLANDS DR 14,0.33375406245583444,13
353 KANG CHING RD,0.5486063737897929,12
529 HOUGANG AVE 6,0.4781051760470531,16
242 KIM KEAT LINK,0.30356131350928645,20
336 ANG MO KIO AVE 1,0.23772575236383317,17
51 CHAI CHEE ST,0.5126025001208195,21
45 TEBAN GDNS RD,0.17753535253370595,15
42 HOLLAND DR,0.14362048376959563,14
117 SERANGOON NTH AVE 1,0.31487992532390074,18
56 C'WEALTH DR,0.49447565262159937,17
358 BT BATOK ST 31,0.2778722901351399,15
196 PASIR RIS ST 12,0.36603796643208286,12
318 WOODLANDS ST 31,0.340670987059721,8
749 WOODLANDS CIRCLE,0.43420736737158233,14
5 TIONG BAHRU RD,0.3062576824574937,27
726 WOODLANDS CIRCLE,0.23525240417592638,15
485 PASIR RIS DR 4,0.1294964343644115,9
471B FERNVALE ST,0.20015148143198674,10
222 LOR 8 TOA PAYOH,0.2269246842884942,16
466 HOUGANG AVE 8,0.323288272395363,15
987C JURONG WEST ST 93,0.3834727407080853,8
563 HOUGANG ST 51,0.11903901725245115,19
786 YISHUN RING RD,0.12465087628318489,16
556 WOODLANDS DR 53,0.31682670369847044,13
84A LOR 2 TOA PAYOH,0.25892625847877004,18
624 ANG MO KIO AVE 4,0.8195046664161785,9
270 BANGKIT RD,0.2271391535562417,10
12 JLN BT MERAH,0.18083218511104332,14
606 YISHUN ST 61,0.3925443100623829,16
255 YISHUN RING RD,0.13727732810875592,15
766 BEDOK RESERVOIR VIEW,0.45085701543589546,22
765 WOODLANDS CIRCLE,0.14555372933597657,15
436A FERNVALE RD,0.1638983283194319,12
236 YISHUN RING RD,0.10732982028346759,17
330 TAH CHING RD,0.5160492564124088,15
615 YISHUN RING RD,0.2936985068723472,16
725 BEDOK RESERVOIR RD,0.5553451420202706,17
148 POTONG PASIR AVE 1,0.0844956146096354,14
217 YISHUN ST 21,0.32892392904669876,18
38 DOVER RD,0.6024654153707951,13
923 JURONG WEST ST 92,0.3154061347746334,10
26A JLN MEMBINA,0.07004695673885396,17
705 CHOA CHU KANG ST 53,0.38612482000835363,11
417 WOODLANDS ST 41,0.2981183232964465,7
716 ANG MO KIO AVE 6,0.13549446087051678,12
57 C'WEALTH DR,0.46780044420651745,17
173 BISHAN ST 13,0.5235061790516568,14
624 HOUGANG AVE 8,0.3047322299181826,18
310 YISHUN RING RD,0.2366564275711184,18
610 CLEMENTI WEST ST 1,0.31521602217447714,13
408 BT BATOK WEST AVE 4,0.4017502794975024,15
690F WOODLANDS DR 75,0.08664538042476978,19
117 SIMEI ST 1,0.2848346087166768,19
234 TAMPINES ST 21,0.23234268329985516,18
757 WOODLANDS AVE 4,0.40530168931882427,14
875 YISHUN ST 81,0.19940871412294708,13
204 ANG MO KIO AVE 3,0.2708170895722727,15
841 TAMPINES ST 83,0.26774920289977444,11
227 SERANGOON AVE 4,0.2706119820432057,12
63 C'WEALTH DR,0.35750588282666884,17
137 BEDOK RESERVOIR RD,0.21285229475125883,14
549 ANG MO KIO AVE 10,0.38688756845325206,14
226B ANG MO KIO AVE 1,0.2455072501870304,13
804 HOUGANG CTRL,0.07052738575352446,18
104 ALJUNIED CRES,0.48066141185879907,26
43 BEDOK STH RD,0.299035834649682,17
926 HOUGANG ST 91,0.1763594030397315,18
625A WOODLANDS DR 52,0.6141234207983197,13
144 LOR 2 TOA PAYOH,0.4258211884655762,19
443 SIN MING AVE,0.44937260889577074,9
714 PASIR RIS ST 72,0.3520416449282549,5
670A JURONG WEST ST 65,0.5220046189420765,9
329 TAMPINES ST 32,0.20951795990555497,15
547 HOUGANG ST 51,0.3726686014323241,17
277D COMPASSVALE LINK,0.06501221395621601,17
256 YISHUN RING RD,0.06406751524241938,16
631 YISHUN ST 61,0.3742405080688489,16
334 CLEMENTI AVE 2,0.2874810639647399,15
411 WOODLANDS ST 41,0.3396790226719119,7
562 PASIR RIS ST 51,0.3502185399497788,16
52 SIMS PL,0.40601182779081474,27
920 JURONG WEST ST 92,0.41856139002004494,9
404 TAMPINES ST 41,0.26598227717080325,16
502 WOODLANDS DR 14,0.2772483290176976,13
846 TAMPINES ST 82,0.3432965813716867,11
302 WOODLANDS ST 31,0.10157188080907191,6
513 WELLINGTON CIRCLE,0.07717328507857837,12
153 BISHAN ST 13,0.6079395759229758,14
339 HOUGANG AVE 7,0.5209535844973557,13
126A EDGEDALE PLAINS,0.18054334980548098,12
513 BT BATOK ST 52,0.5404263474724219,16
331 BT BATOK ST 33,0.25381414235160493,15
413 WOODLANDS ST 41,0.4206741309945625,7
444 SIN MING AVE,0.4125803971303799,9
443 TAMPINES ST 43,0.21240713598952737,18
766 WOODLANDS CIRCLE,0.12695647068066343,15
988C JURONG WEST ST 93,0.29101538366784696,8
107 ANG MO KIO AVE 4,0.3907946830467803,12
523 CHOA CHU KANG ST 51,0.25728136907943966,8
560 HOUGANG ST 51,0.21034518792897472,17
101B PUNGGOL FIELD,0.31390738465692114,17
269C COMPASSVALE LINK,0.19531403816723303,16
990A JURONG WEST ST 93,0.23308041313929528,8
434 ANG MO KIO AVE 10,0.2825115016703759,13
5 GHIM MOH RD,0.28761207942225203,13
207A PUNGGOL PL,0.22468527716637274,18
429 ANG MO KIO AVE 3,0.39597702279196356,13
260B PUNGGOL WAY,0.07863254574988163,16
