,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
0,104 PASIR RIS STREET 12 HDB-PASIR RIS SINGAPORE 510104,104,HDB-PASIR RIS,1.367952786,103.9587026,103.9587026,510104,PASIR RIS STREET 12,HDB-PASIR RIS,41953.74998,38887.14891,104 PASIR RIS ST 12
1,104 PASIR RIS STREET 12 JUDE CHILD CARE AND CHILD DEVELOPMENT CENTRE SINGAPORE 510104,104,JUDE CHILD CARE AND CHILD DEVELOPMENT CENTRE,1.36795278,103.9587026,103.9587026,510104,PASIR RIS STREET 12,JUDE CHILD CARE AND CHILD DEVELOPMENT CENTRE,41953.750289999996,38887.1483,104 PASIR RIS ST 12
0,1E CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085501,1E,THE PINNACLE@DUXTON,1.276621683,103.84115609999999,103.84115609999999,085501,CANTONMENT ROAD,THE PINNACLE@DUXTON,28872.25746,28787.86124,1E CANTONMENT RD
1,1E CANTONMENT ROAD PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR-TIONG BAHRU BLK 1E (KN) SINGAPORE 085501,1E,PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR-TIONG BAHRU BLK 1E (KN),1.276621684,103.84115609999999,103.84115609999999,085501,CANTONMENT ROAD,PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR-TIONG BAHRU BLK 1E (KN),28872.2584,28787.86139,1E CANTONMENT RD
0,453 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640453,453,HDB-JURONG WEST,1.3513707069999998,103.7175022,103.7175022,640453,JURONG WEST STREET 42,HDB-JURONG WEST,15110.933830000002,37053.53004,453 JURONG WEST ST 42
0,694 HOUGANG STREET 61 HOUGANG SPRING SINGAPORE 530694,694,HOUGANG SPRING,1.3760636419999999,103.8879392,103.8879392,530694,HOUGANG STREET 61,HOUGANG SPRING,34078.60107,39783.71123,694 HOUGANG ST 61
0,17 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590017,17,TOH YI GARDENS,1.33976904,103.7725561,103.7725561,590017,TOH YI DRIVE,TOH YI GARDENS,21237.788480000003,35770.45366,17 TOH YI DR
0,521 WOODLANDS DRIVE 14 FRAGRANT WOODS SINGAPORE 730521,521,FRAGRANT WOODS,1.433716,103.7933262,103.7933262,730521,WOODLANDS DRIVE 14,FRAGRANT WOODS,23549.45385,46158.58685,521 WOODLANDS DR 14
0,353 KANG CHING ROAD HDB-TAMAN JURONG SINGAPORE 610353,353,HDB-TAMAN JURONG,1.339636047,103.7205282,103.7205282,610353,KANG CHING ROAD,HDB-TAMAN JURONG,15447.63322,35755.95299,353 KANG CHING RD
1,353 KANG CHING ROAD HDB PUBLIC SHELTERS SINGAPORE 610353,353,HDB PUBLIC SHELTERS,1.339804088,103.7206084,103.7206084,610353,KANG CHING ROAD,HDB PUBLIC SHELTERS,15456.560519999999,35774.53378,353 KANG CHING RD
0,529 HOUGANG AVENUE 6 HDB-HOUGANG SINGAPORE 530529,529,HDB-HOUGANG,1.375468965,103.8907295,103.8907295,530529,HOUGANG AVENUE 6,HDB-HOUGANG,34389.13157,39717.962139999996,529 HOUGANG AVE 6
0,242 KIM KEAT LINK HDB-TOA PAYOH SINGAPORE 310242,242,HDB-TOA PAYOH,1.32985846,103.85582140000001,103.85582140000001,310242,KIM KEAT LINK,HDB-TOA PAYOH,30504.33133,34674.51995,242 KIM KEAT LINK
0,336A ANG MO KIO AVENUE 1 SINGAPORE 561336,336A,NIL,1.3631153630000001,103.85221700000001,103.85221700000001,561336,ANG MO KIO AVENUE 1,336A ANG MO KIO AVENUE 1 SINGAPORE 561336,30103.169789999996,38351.89518,336 ANG MO KIO AVE 1
1,336 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560336,336,TECK GHEE VIEW,1.3635756509999999,103.8518712,103.8518712,560336,ANG MO KIO AVENUE 1,TECK GHEE VIEW,30064.6842,38402.791189999996,336 ANG MO KIO AVE 1
2,336 ANG MO KIO AVENUE 1 ANANIAS CENTRE (AMK) SINGAPORE 560336,336,ANANIAS CENTRE (AMK),1.363593847,103.8517844,103.8517844,560336,ANG MO KIO AVENUE 1,ANANIAS CENTRE (AMK),30055.02869,38404.8031,336 ANG MO KIO AVE 1
0,51 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460051,51,CHAI CHEE GARDENS,1.3288109,103.92212990000002,103.92212990000002,460051,CHAI CHEE STREET,CHAI CHEE GARDENS,37883.79074,34558.85233,51 CHAI CHEE ST
0,45 TEBAN GARDENS ROAD HDB-JURONG EAST SINGAPORE 600045,45,HDB-JURONG EAST,1.320051467,103.74112990000002,103.74112990000002,600045,TEBAN GARDENS ROAD,HDB-JURONG EAST,17740.30813,33590.2918,45 TEBAN GDNS RD
0,42 HOLLAND DRIVE HDB-QUEENSTOWN SINGAPORE 270042,42,HDB-QUEENSTOWN,1.307903833,103.79296140000001,103.79296140000001,270042,HOLLAND DRIVE,HDB-QUEENSTOWN,23508.62616,32246.914810000002,42 HOLLAND DR
0,117 SERANGOON NORTH AVENUE 1 HWI YOH VILLE SINGAPORE 550117,117,HWI YOH VILLE,1.36797575,103.8708627,103.8708627,550117,SERANGOON NORTH AVENUE 1,HWI YOH VILLE,32178.21221,38889.35648,117 SERANGOON NTH AVE 1
0,56 COMMONWEALTH DRIVE COMMONWEALTH GREEN SINGAPORE 141056,56,COMMONWEALTH GREEN,1.297528021,103.7970902,103.7970902,141056,COMMONWEALTH DRIVE,COMMONWEALTH GREEN,23968.10229,31099.60368,56 C'WEALTH DR
0,358 BUKIT BATOK STREET 31 HDB-BUKIT BATOK SINGAPORE 650358,358,HDB-BUKIT BATOK,1.361412265,103.7507505,103.7507505,650358,BUKIT BATOK STREET 31,HDB-BUKIT BATOK,18811.14042,38163.72436,358 BT BATOK ST 31
0,196 PASIR RIS STREET 12 HDB-PASIR RIS SINGAPORE 510196,196,HDB-PASIR RIS,1.3661386340000001,103.96033659999999,103.96033659999999,510196,PASIR RIS STREET 12,HDB-PASIR RIS,42135.60445,38686.55835,196 PASIR RIS ST 12
0,318 WOODLANDS STREET 31 HDB-WOODLANDS SINGAPORE 730318,318,HDB-WOODLANDS,1.4318562030000002,103.7770637,103.7770637,730318,WOODLANDS STREET 31,HDB-WOODLANDS,21739.67423,45952.97783,318 WOODLANDS ST 31
0,749A WOODLANDS CIRCLE SINGAPORE 731749,749A,NIL,1.444797339,103.79431329999998,103.79431329999998,731749,WOODLANDS CIRCLE,749A WOODLANDS CIRCLE SINGAPORE 731749,23659.32818,47383.90405,749 WOODLANDS CIRCLE
1,749 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730749,749,HDB-WOODLANDS,1.4445345509999998,103.79446899999999,103.79446899999999,730749,WOODLANDS CIRCLE,HDB-WOODLANDS,23676.64731,47354.84597,749 WOODLANDS CIRCLE
2,749 WOODLANDS CIRCLE HDB PUBLIC SHELTERS SINGAPORE 730749,749,HDB PUBLIC SHELTERS,1.444519974,103.79444570000001,103.79444570000001,730749,WOODLANDS CIRCLE,HDB PUBLIC SHELTERS,23674.05891,47353.234110000005,749 WOODLANDS CIRCLE
0,5 TIONG BAHRU ROAD SINGAPORE 162005,5,NIL,1.286200432,103.8316877,103.8316877,162005,TIONG BAHRU ROAD,5 TIONG BAHRU ROAD SINGAPORE 162005,27818.49444,29847.0285,5 TIONG BAHRU RD
0,726 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730726,726,HDB-WOODLANDS,1.444276562,103.7996814,103.7996814,730726,WOODLANDS CIRCLE,HDB-WOODLANDS,24256.71284,47326.30956,726 WOODLANDS CIRCLE
0,485 PASIR RIS DRIVE 4 HDB-PASIR RIS SINGAPORE 510485,485,HDB-PASIR RIS,1.374417283,103.96085440000002,103.96085440000002,510485,PASIR RIS DRIVE 4,HDB-PASIR RIS,42193.1773,39601.97456,485 PASIR RIS DR 4
0,471B FERNVALE STREET FERNVALE RIVERGROVE SINGAPORE 792471,471B,FERNVALE RIVERGROVE,1.396498756,103.8804473,103.8804473,792471,FERNVALE STREET,FERNVALE RIVERGROVE,33244.802169999995,42043.3055,471B FERNVALE ST
0,222 LORONG 8 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310222,222,HDB-TOA PAYOH,1.341773107,103.85603979999999,103.85603979999999,310222,LORONG 8 TOA PAYOH,HDB-TOA PAYOH,30528.625589999996,35991.980910000006,222 LOR 8 TOA PAYOH
1,222 LORONG 8 TOA PAYOH PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME SINGAPORE 310222,222,PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME,1.3417659020000001,103.8560412,103.8560412,310222,LORONG 8 TOA PAYOH,PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME,30528.7766,35991.18429,222 LOR 8 TOA PAYOH
0,466 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530466,466,HDB-HOUGANG,1.3725199209999999,103.8970056,103.8970056,530466,HOUGANG AVENUE 8,HDB-HOUGANG,35087.58273,39391.88942,466 HOUGANG AVE 8
0,987C JURONG WEST STREET 93 SINGAPORE 643987,987C,NIL,1.336619865,103.69509120000001,103.69509120000001,643987,JURONG WEST STREET 93,987C JURONG WEST STREET 93 SINGAPORE 643987,12616.74491,35422.58309,987C JURONG WEST ST 93
0,563 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530563,563,HDB-HOUGANG,1.3799337880000002,103.8886543,103.8886543,530563,HOUGANG STREET 51,HDB-HOUGANG,34158.166789999996,40211.654389999996,563 HOUGANG ST 51
0,786 YISHUN RING ROAD KHATIB VALE SINGAPORE 760786,786,KHATIB VALE,1.421379458,103.8320547,103.8320547,760786,YISHUN RING ROAD,KHATIB VALE,27859.3482,44794.43531,786 YISHUN RING RD
0,556 WOODLANDS DRIVE 53 HDB-WOODLANDS SINGAPORE 730556,556,HDB-WOODLANDS,1.432927729,103.7960128,103.7960128,730556,WOODLANDS DRIVE 53,HDB-WOODLANDS,23848.42535,46071.41875,556 WOODLANDS DR 53
0,84A LORONG 2 TOA PAYOH HDB-TOA PAYOH SINGAPORE 311084,84A,HDB-TOA PAYOH,1.335355004,103.84702990000001,103.84702990000001,311084,LORONG 2 TOA PAYOH,HDB-TOA PAYOH,29525.92678,35282.29249,84A LOR 2 TOA PAYOH
0,624 ANG MO KIO AVENUE 4 HDB-ANG MO KIO SINGAPORE 560624,624,HDB-ANG MO KIO,1.3815617119999999,103.8400023,103.8400023,560624,ANG MO KIO AVENUE 4,HDB-ANG MO KIO,28743.81013,40391.59144,624 ANG MO KIO AVE 4
0,270 BANGKIT ROAD HDB-BUKIT PANJANG SINGAPORE 670270,270,HDB-BUKIT PANJANG,1.3764951980000002,103.77421,103.77421,670270,BANGKIT ROAD,HDB-BUKIT PANJANG,21421.945969999997,39831.4425,270 BANGKIT RD
0,12 JALAN BUKIT MERAH HDB-BUKIT MERAH SINGAPORE 150012,12,HDB-BUKIT MERAH,1.287531165,103.80702020000001,103.80702020000001,150012,JALAN BUKIT MERAH,HDB-BUKIT MERAH,25073.2155,29994.18922,12 JLN BT MERAH
0,606 YISHUN STREET 61 NEE SOON CENTRAL MEADOWS SINGAPORE 760606,606,NEE SOON CENTRAL MEADOWS,1.4213341730000002,103.8363183,103.8363183,760606,YISHUN STREET 61,NEE SOON CENTRAL MEADOWS,28333.820089999997,44789.4281,606 YISHUN ST 61
0,255 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760255,255,YISHUN SUNSHINE,1.434316315,103.8406895,103.8406895,760255,YISHUN RING ROAD,YISHUN SUNSHINE,28820.266630000002,46224.92912,255 YISHUN RING RD
0,766 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470766,766,LONGVALE,1.335998992,103.9362745,103.9362745,470766,BEDOK RESERVOIR VIEW,LONGVALE,39457.914789999995,35353.7371,766 BEDOK RESERVOIR VIEW
0,765 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730765,765,HDB-WOODLANDS,1.4458997519999999,103.796914,103.796914,730765,WOODLANDS CIRCLE,HDB-WOODLANDS,23948.74649,47505.79858,765 WOODLANDS CIRCLE
0,436A FERNVALE ROAD FERNVALE GROVE SINGAPORE 791436,436A,FERNVALE GROVE,1.3928336669999999,103.876518,103.876518,791436,FERNVALE ROAD,FERNVALE GROVE,32807.52645,41638.03003,436A FERNVALE RD
1,436A FERNVALE ROAD PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 436D (KN) SINGAPORE 791436,436A,PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 436D (KN),1.392726346,103.87650699999999,103.87650699999999,791436,FERNVALE ROAD,PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 436D (KN),32806.30369,41626.16299,436A FERNVALE RD
0,236 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760236,236,HDB-YISHUN,1.43416808,103.8389989,103.8389989,760236,YISHUN RING ROAD,HDB-YISHUN,28632.138639999997,46208.537430000004,236 YISHUN RING RD
1,236 YISHUN RING ROAD AFTER SCHOOL ADVENTURE CLUB (YISHUN) SINGAPORE 760236,236,AFTER SCHOOL ADVENTURE CLUB (YISHUN),1.43403212,103.8388242,103.8388242,760236,YISHUN RING ROAD,AFTER SCHOOL ADVENTURE CLUB (YISHUN),28612.691730000002,46193.5036,236 YISHUN RING RD
0,330 TAH CHING ROAD HDB-TAMAN JURONG SINGAPORE 610330,330,HDB-TAMAN JURONG,1.337667461,103.7241548,103.7241548,610330,TAH CHING ROAD,HDB-TAMAN JURONG,15851.225390000001,35538.25812,330 TAH CHING RD
0,615 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760615,615,HDB-YISHUN,1.419613451,103.8354763,103.8354763,760615,YISHUN RING ROAD,HDB-YISHUN,28240.1204,44599.15917,615 YISHUN RING RD
0,725 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470725,725,RESERVOIR VIEW,1.337645866,103.9289908,103.9289908,470725,BEDOK RESERVOIR ROAD,RESERVOIR VIEW,38647.30689,35535.80744,725 BEDOK RESERVOIR RD
0,148 POTONG PASIR AVENUE 1 SINGAPORE 350148,148,NIL,1.33235436,103.86777430000001,103.86777430000001,350148,POTONG PASIR AVENUE 1,148 POTONG PASIR AVENUE 1 SINGAPORE 350148,31834.55915,34950.51916,148 POTONG PASIR AVE 1
1,148 POTONG PASIR AVENUE 1 UOB POTONG PASIR AVENUE 1 SINGAPORE 350148,148,UOB POTONG PASIR AVENUE 1,1.332709004,103.86798990000001,103.86798990000001,350148,POTONG PASIR AVENUE 1,UOB POTONG PASIR AVENUE 1,31858.560210000003,34989.7343,148 POTONG PASIR AVE 1
2,148 POTONG PASIR AVENUE 1 EQ BUDDY EDUCATIONAL CENTRE SINGAPORE 350148,148,EQ BUDDY EDUCATIONAL CENTRE,1.33235436,103.86777430000001,103.86777430000001,350148,POTONG PASIR AVENUE 1,EQ BUDDY EDUCATIONAL CENTRE,31834.559210000003,34950.51919,148 POTONG PASIR AVE 1
0,217 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760217,217,YISHUN GARDENS,1.432622684,103.8363187,103.8363187,760217,YISHUN STREET 21,YISHUN GARDENS,28333.871789999997,46037.65475,217 YISHUN ST 21
1,217 YISHUN STREET 21 KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE SINGAPORE 760217,217,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,1.432622676,103.8363187,103.8363187,760217,YISHUN STREET 21,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,28333.872000000003,46037.6539,217 YISHUN ST 21
0,38 DOVER ROAD SINGAPORE 130038,38,NIL,1.298920274,103.7821726,103.7821726,130038,DOVER ROAD,38 DOVER ROAD SINGAPORE 130038,22307.90902,31253.58058,38 DOVER RD
0,923 JURONG WEST STREET 92 HDB-JURONG WEST SINGAPORE 640923,923,HDB-JURONG WEST,1.339536503,103.68979990000001,103.68979990000001,640923,JURONG WEST STREET 92,HDB-JURONG WEST,12027.88995,35745.12474,923 JURONG WEST ST 92
0,26A JALAN MEMBINA MEMBINA COURT SINGAPORE 162026,26A,MEMBINA COURT,1.283062285,103.8260599,103.8260599,162026,JALAN MEMBINA,MEMBINA COURT,27192.16795,29500.02952,26A JLN MEMBINA
0,705 CHOA CHU KANG STREET 53 HDB-CHOA CHU KANG SINGAPORE 680705,705,HDB-CHOA CHU KANG,1.390363253,103.7461244,103.7461244,680705,CHOA CHU KANG STREET 53,HDB-CHOA CHU KANG,18296.41789,41364.99929,705 CHOA CHU KANG ST 53
0,417 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730417,417,HDB-WOODLANDS,1.42885831,103.7740247,103.7740247,730417,WOODLANDS STREET 41,HDB-WOODLANDS,21401.47425,45621.49416,417 WOODLANDS ST 41
0,716 ANG MO KIO AVENUE 6 HDB-ANG MO KIO SINGAPORE 560716,716,HDB-ANG MO KIO,1.371477831,103.84586879999999,103.84586879999999,560716,ANG MO KIO AVENUE 6,HDB-ANG MO KIO,29396.681239999998,39276.56968,716 ANG MO KIO AVE 6
0,57 COMMONWEALTH DRIVE SINGAPORE 140057,57,NIL,1.2978422170000001,103.79660799999999,103.79660799999999,140057,COMMONWEALTH DRIVE,57 COMMONWEALTH DRIVE SINGAPORE 140057,23914.43325,31134.346639999996,57 C'WEALTH DR
1,57 COMMONWEALTH DRIVE,57,NIL,1.2979390720000001,103.79660729999999,103.79660729999999,NIL,COMMONWEALTH DRIVE,57 COMMONWEALTH DRIVE,23914.36439,31145.05645,57 C'WEALTH DR
0,173 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570173,173,HDB-BISHAN,1.3477511869999999,103.8542583,103.8542583,570173,BISHAN STREET 13,HDB-BISHAN,30330.35495,36653.00477,173 BISHAN ST 13
0,624 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530624,624,HDB-HOUGANG,1.370175471,103.88223020000001,103.88223020000001,530624,HOUGANG AVENUE 8,HDB-HOUGANG,33443.26883,39132.61321,624 HOUGANG AVE 8
0,310 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760310,310,YISHUN RIVERGREEN,1.432359225,103.84109740000001,103.84109740000001,760310,YISHUN RING ROAD,YISHUN RIVERGREEN,28865.66933,46008.52409,310 YISHUN RING RD
1,310 YISHUN RING ROAD HDB PUBLIC SHELTERS SINGAPORE 760310,310,HDB PUBLIC SHELTERS,1.431868736,103.84124229999999,103.84124229999999,760310,YISHUN RING ROAD,HDB PUBLIC SHELTERS,28881.785519999998,45954.28828,310 YISHUN RING RD
0,610 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120610,610,HDB-CLEMENTI,1.304547045,103.76877359999999,103.76877359999999,120610,CLEMENTI WEST STREET 1,HDB-CLEMENTI,20816.736119999998,31875.794530000003,610 CLEMENTI WEST ST 1
0,408 BUKIT BATOK WEST AVENUE 4 HDB-BUKIT BATOK SINGAPORE 650408,408,HDB-BUKIT BATOK,1.3648197780000002,103.7449898,103.7449898,650408,BUKIT BATOK WEST AVENUE 4,HDB-BUKIT BATOK,18170.05142,38540.53295,408 BT BATOK WEST AVE 4
0,690F WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 736690,690F,HDB-WOODLANDS,1.442685987,103.80743309999998,103.80743309999998,736690,WOODLANDS DRIVE 75,HDB-WOODLANDS,25119.352469999998,47150.4204,690F WOODLANDS DR 75
0,117 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520117,117,HDB-TAMPINES,1.344585551,103.9513156,103.9513156,520117,SIMEI STREET 1,HDB-TAMPINES,41131.78205,36303.27214,117 SIMEI ST 1
0,234 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521234,234,HDB-TAMPINES,1.355904136,103.9480246,103.9480246,521234,TAMPINES STREET 21,HDB-TAMPINES,40765.47486,37554.808469999996,234 TAMPINES ST 21
0,757 WOODLANDS AVENUE 4 HDB-WOODLANDS SINGAPORE 730757,757,HDB-WOODLANDS,1.4462101019999998,103.79459849999999,103.79459849999999,730757,WOODLANDS AVENUE 4,HDB-WOODLANDS,23691.06964,47540.11978,757 WOODLANDS AVE 4
0,875 YISHUN STREET 81 HDB-YISHUN SINGAPORE 760875,875,HDB-YISHUN,1.41476321,103.836287,103.836287,760875,YISHUN STREET 81,HDB-YISHUN,28330.34578,44062.84406,875 YISHUN ST 81
1,875 YISHUN STREET 81 PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 875  (KN) SINGAPORE 760875,875,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 875  (KN),1.414763204,103.836287,103.836287,760875,YISHUN STREET 81,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 875  (KN),28330.3466,44062.84349,875 YISHUN ST 81
0,204 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560204,204,ANG MO KIO VIEW,1.367367559,103.8439209,103.8439209,560204,ANG MO KIO AVENUE 3,ANG MO KIO VIEW,29179.915139999997,38822.07565,204 ANG MO KIO AVE 3
0,841 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520841,841,TAMPINES PALMWALK,1.351609241,103.934497,103.934497,520841,TAMPINES STREET 83,TAMPINES PALMWALK,39260.02556,37079.83313,841 TAMPINES ST 83
0,227 SERANGOON AVENUE 4 BOUNDARY VILLE SINGAPORE 550227,227,BOUNDARY VILLE,1.356470981,103.8711268,103.8711268,550227,SERANGOON AVENUE 4,BOUNDARY VILLE,32207.616710000002,37617.21785,227 SERANGOON AVE 4
0,63 COMMONWEALTH DRIVE COMMONWEALTH GREEN SINGAPORE 140063,63,COMMONWEALTH GREEN,1.298820888,103.7970912,103.7970912,140063,COMMONWEALTH DRIVE,COMMONWEALTH GREEN,23968.215490000002,31242.562339999997,63 C'WEALTH DR
0,137 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470137,137,EUNOS SPRING,1.333902029,103.9132743,103.9132743,470137,BEDOK RESERVOIR ROAD,EUNOS SPRING,36898.23407,35121.77021,137 BEDOK RESERVOIR RD
0,549 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560549,549,CHENG SAN PLACE,1.373164786,103.85741180000001,103.85741180000001,560549,ANG MO KIO AVENUE 10,CHENG SAN PLACE,30681.283560000003,39463.11444,549 ANG MO KIO AVE 10
0,226B ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 562226,226B,KEBUN BARU MALL,1.367322673,103.83955290000002,103.83955290000002,562226,ANG MO KIO AVENUE 1,KEBUN BARU MALL,28693.806,38817.11076,226B ANG MO KIO AVE 1
0,804 HOUGANG CENTRAL HDB-HOUGANG SINGAPORE 530804,804,HDB-HOUGANG,1.371151281,103.8944737,103.8944737,530804,HOUGANG CENTRAL,HDB-HOUGANG,34805.8194,39240.54472,804 HOUGANG CTRL
0,104 ALJUNIED CRESCENT HDB-GEYLANG EAST SINGAPORE 380104,104,HDB-GEYLANG EAST,1.320068866,103.8828181,103.8828181,380104,ALJUNIED CRESCENT,HDB-GEYLANG EAST,33508.81082,33592.08028,104 ALJUNIED CRES
1,104 ALJUNIED CRESCENT PU TI CHILD CARE CENTRE SINGAPORE 380104,104,PU TI CHILD CARE CENTRE,1.32007896,103.88281359999999,103.88281359999999,380104,ALJUNIED CRESCENT,PU TI CHILD CARE CENTRE,33508.30349,33593.196410000004,104 ALJUNIED CRES
0,43 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460043,43,BEDOK SOUTH PARKVIEW,1.321541281,103.9415933,103.9415933,460043,BEDOK SOUTH ROAD,BEDOK SOUTH PARKVIEW,40049.90831,33755.1001,43 BEDOK STH RD
0,926 HOUGANG STREET 91 HDB-HOUGANG SINGAPORE 530926,926,HDB-HOUGANG,1.376071454,103.88092440000001,103.88092440000001,530926,HOUGANG STREET 91,HDB-HOUGANG,33297.93843,39784.5584,926 HOUGANG ST 91
1,926 HOUGANG STREET 91 SAINT ELMO'S CHILD CARE SINGAPORE 530926,926,SAINT ELMO'S CHILD CARE,1.376071445,103.88092440000001,103.88092440000001,530926,HOUGANG STREET 91,SAINT ELMO'S CHILD CARE,33297.9394,39784.5574,926 HOUGANG ST 91
0,625A WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 731625,625A,HDB-WOODLANDS,1.43364126,103.7996191,103.7996191,731625,WOODLANDS DRIVE 52,HDB-WOODLANDS,24249.76226,46150.311219999996,625A WOODLANDS DR 52
0,144 LORONG 2 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310144,144,HDB-TOA PAYOH,1.335350733,103.84402709999999,103.84402709999999,310144,LORONG 2 TOA PAYOH,HDB-TOA PAYOH,29191.75095,35281.818589999995,144 LOR 2 TOA PAYOH
0,443 SIN MING AVENUE SIN MING COURT SINGAPORE 570443,443,SIN MING COURT,1.3589483580000001,103.8327877,103.8327877,570443,SIN MING AVENUE,SIN MING COURT,27940.914810000002,37891.12073,443 SIN MING AVE
1,443 SIN MING AVENUE SCHOOL HOUSE @ CABCY SINGAPORE 570443,443,SCHOOL HOUSE @ CABCY,1.358744097,103.8326898,103.8326898,570443,SIN MING AVENUE,SCHOOL HOUSE @ CABCY,27930.02929,37868.53461,443 SIN MING AVE
0,714 PASIR RIS STREET 72 HDB-PASIR RIS SINGAPORE 510714,714,HDB-PASIR RIS,1.382647229,103.9375567,103.9375567,510714,PASIR RIS STREET 72,HDB-PASIR RIS,39600.38555,40511.875830000004,714 PASIR RIS ST 72
0,670A JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 641670,670A,HDB-JURONG WEST,1.3440972480000002,103.7028606,103.7028606,641670,JURONG WEST STREET 65,HDB-JURONG WEST,13481.44515,36249.34864,670A JURONG WEST ST 65
0,329 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520329,329,HDB-TAMPINES,1.353355521,103.9587286,103.9587286,520329,TAMPINES STREET 32,HDB-TAMPINES,41956.72079,37273.05407,329 TAMPINES ST 32
0,547 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530547,547,HDB-HOUGANG,1.37936125,103.89203559999999,103.89203559999999,530547,HOUGANG STREET 51,HDB-HOUGANG,34534.46514,40148.35501,547 HOUGANG ST 51
0,277D COMPASSVALE LINK ASPELLA SINGAPORE 544277,277D,ASPELLA,1.381833459,103.8939094,103.8939094,544277,COMPASSVALE LINK,ASPELLA,34742.991819999996,40421.7247,277D COMPASSVALE LINK
0,256 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760256,256,YISHUN SUNSHINE,1.434093421,103.8399792,103.8399792,760256,YISHUN RING ROAD,YISHUN SUNSHINE,28741.2214,46200.28233,256 YISHUN RING RD
1,256 YISHUN RING ROAD UOB YISHUN RING ROAD SINGAPORE 760256,256,UOB YISHUN RING ROAD,1.434093421,103.8399792,103.8399792,760256,YISHUN RING ROAD,UOB YISHUN RING ROAD,28741.2214,46200.2823,256 YISHUN RING RD
0,631 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760631,631,HDB-YISHUN,1.418353137,103.8384128,103.8384128,760631,YISHUN STREET 61,HDB-YISHUN,28566.9125,44459.80056,631 YISHUN ST 61
0,334 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120334,334,HDB-CLEMENTI,1.315185027,103.7684327,103.7684327,120334,CLEMENTI AVENUE 2,HDB-CLEMENTI,20778.82647,33052.08955,334 CLEMENTI AVE 2
