flat,school,school_dist,num_school_2km
146 SERANGOON NTH AVE 1,Rosyth School,0.5600650648900072,8
59 TELOK BLANGAH HTS,Blangah Rise Primary School,0.5574540872028672,6
662C JURONG WEST ST 64,Frontier Primary School,0.49108755305011453,11
280 TOH GUAN RD,Yuhua Primary School,0.765669846157773,7
203A PUNGGOL FIELD,Edgefield Primary School,0.4428390886776938,17
10A BOON TIONG RD,Zhangde Primary School,0.4382549105497985,8
729 TAMPINES ST 71,Poi Ching School,0.226638130577472,6
593B MONTREAL LINK,Wellington Primary School,0.6710523301972284,6
987D JURONG WEST ST 93,Frontier Primary School,0.4790839857274246,7
313 BT BATOK ST 32,Dazhong Primary School,0.13829666922202713,5
577 WOODLANDS DR 16,Woodlands Ring Primary School,0.4450720839100303,10
64 TEBAN GDNS RD,Fuhua Primary School,1.6970384535548806,1
44 TEBAN GDNS RD,Fuhua Primary School,1.8153984123173628,2
533 WOODLANDS DR 14,Innova Primary School,0.22620851188910213,10
127 GEYLANG EAST AVE 1,Geylang Methodist School (Primary),0.43061248862299667,8
148 YISHUN ST 11,Ahmad Ibrahim Primary School,0.20222591572967244,12
176B EDGEFIELD PLAINS,Edgefield Primary School,0.22681221479597719,14
319 ANG MO KIO AVE 1,Teck Ghee Primary School,0.40668056564387933,11
709 YISHUN AVE 5,Jiemin Primary School,0.3220463433275823,11
699B HOUGANG ST 52,Yio Chu Kang Primary School,0.3258436018515421,14
558 JURONG WEST ST 42,Rulang Primary School,0.8340032021884001,6
125 RIVERVALE ST,North Spring Primary School,0.16775994796453425,18
820 YISHUN ST 81,Peiying Primary School,0.6202585536415053,5
682B WOODLANDS DR 62,Greenwood Primary School,0.10828976072587872,11
508 ANG MO KIO AVE 8,Jing Shan Primary School,0.37400396176593903,8
763 YISHUN ST 72,Jiemin Primary School,0.5181618947510718,11
789 WOODLANDS AVE 6,Admiralty Primary School,0.26215806870651204,10
288B BT BATOK ST 25,Keming Primary School,0.4794664550270784,6
474 SEGAR RD,Beacon Primary School,0.5094278554968772,6
572B WOODLANDS AVE 1,Woodgrove Primary School,0.18247306298297752,11
127 RIVERVALE ST,Seng Kang Primary School,0.3337398685766999,19
243 JURONG EAST ST 24,Yuhua Primary School,0.2881486806565449,8
241 TAMPINES ST 21,Gongshang Primary School,0.35991611464951384,11
303 TAMPINES ST 32,Chongzheng Primary School,0.5399015746504743,10
459 CLEMENTI AVE 3,Pei Tong Primary School,0.5289212854722612,5
895A WOODLANDS DR 50,Woodlands Primary School,0.08078191955651061,12
131 CHOA CHU KANG AVE 1,Teck Whye Primary School,0.3797685528023476,10
232 LOR 8 TOA PAYOH,Pei Chun Public School,0.37639216362499905,11
631 HOUGANG AVE 8,Xinmin Primary School,0.17299973936194032,12
105 HENDERSON CRES,Alexandra Primary School,0.21322730058741454,8
621 HOUGANG AVE 8,Xinmin Primary School,0.16642517020668518,12
633 WOODLANDS RING RD,Woodlands Ring Primary School,0.5117961968627976,10
334 UBI AVE 1,Eunos Primary School,0.26503648312495764,5
204A PUNGGOL FIELD,Edgefield Primary School,0.5302940315833722,18
55 MARINE TER,Tao Nan School,0.3237553441494142,5
12 PINE CL,Kong Hwa School,0.7205845674663973,3
158 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.3877122646555656,8
440 CHOA CHU KANG AVE 4,Concord Primary School,0.49187411831243427,7
110 LOR 1 TOA PAYOH,Kheng Cheng School,0.4832219660122566,9
708 WOODLANDS DR 70,Admiralty Primary School,0.4211000302584168,10
311B ANCHORVALE LANE,Anchor Green Primary School,0.3326423607653279,14
687C WOODLANDS DR 75,Greenwood Primary School,0.27000131570607633,10
243 SERANGOON AVE 2,Yangzheng Primary School,0.4377286549117821,8
34 TANGLIN HALT RD,New Town Primary School,0.37690202470738116,3
775 YISHUN RING RD,Jiemin Primary School,0.5965874997371324,11
145 WOODLANDS ST 13,Marsiling Primary School,0.19403900166709545,5
606 ANG MO KIO AVE 5,Mayflower Primary School,0.3768718028191001,6
228 PENDING RD,Bukit Panjang Primary School,0.2760156731247172,7
518 SERANGOON NTH AVE 4,Rosyth School,0.1554765765048184,8
272D PUNGGOL WALK,Punggol Green Primary School,0.2143365252254896,16
156 RIVERVALE CRES,Rivervale Primary School,0.4064984064230061,17
126B EDGEDALE PLAINS,Greendale Primary School,0.26155082236747035,13
419 PASIR RIS DR 6,Casuarina Primary School,0.31521473504204756,7
656D JURONG WEST ST 61,Frontier Primary School,0.12511418817057166,9
264B COMPASSVALE BOW,North Vista Primary School,0.19354995892196825,17
242 HOUGANG ST 22,Xinghua Primary School,0.22733304724703735,5
896A WOODLANDS DR 50,Woodlands Primary School,0.14801692914304787,11
467 PASIR RIS DR 6,Casuarina Primary School,0.09707652185438967,7
303B ANCHORVALE LINK,Palm View Primary School,0.42436603804255213,19
127 PENDING RD,Bukit Panjang Primary School,0.3338979988193999,8
509 WEST COAST DR,Qifa Primary School,0.4723666370539756,4
945 HOUGANG ST 92,Xinmin Primary School,0.38328131675091615,13
47 JLN TIGA,Kong Hwa School,0.43904607649087507,5
238 COMPASSVALE WALK,Seng Kang Primary School,0.16292893579040113,18
209B COMPASSVALE LANE,North Vista Primary School,0.34403747399173423,17
121A RIVERVALE DR,North Spring Primary School,0.2005854009990882,15
202 CHOA CHU KANG AVE 1,South View Primary School,0.2421745951848414,8
348B YISHUN AVE 11,Huamin Primary School,0.25006201279834916,11
147 GANGSA RD,Bukit Panjang Primary School,0.5107370734988211,8
663D JURONG WEST ST 65,Frontier Primary School,0.38295766383774,10
420 SERANGOON CTRL,Yangzheng Primary School,0.7519554716733815,7
452 FAJAR RD,Beacon Primary School,0.2308448080239498,6
722 TAMPINES ST 72,Poi Ching School,0.20746163725587966,9
150 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.5978627167682197,5
530 SERANGOON NTH AVE 4,Rosyth School,0.2537978683083059,9
790 CHOA CHU KANG NTH 6,Yew Tee Primary School,0.20389570411237215,8
31 TANGLIN HALT RD,New Town Primary School,0.0740630666677878,3
159 TAMPINES ST 12,Tampines Primary School,0.2825038869396672,10
112 SIMEI ST 1,Changkat Primary School,0.4338243197410315,10
408C FERNVALE RD,Fernvale Primary School,0.2850639100954635,10
63 TELOK BLANGAH HTS,Blangah Rise Primary School,0.29373284635344876,5
5 JLN BATU,Kong Hwa School,1.154018942870838,3
314 WOODLANDS ST 31,Fuchun Primary School,0.24162721662754236,7
211 NEW UPP CHANGI RD,Fengshan Primary School,0.5335037830106553,8
519 PASIR RIS ST 52,Elias Park Primary School,0.11041231862911975,8
468B ADMIRALTY DR,Canberra Primary School,0.23761945196600043,8
666 CHOA CHU KANG CRES,Unity Primary School,0.3285123162028081,4
123 HOUGANG AVE 1,Xinghua Primary School,0.6739391443244116,5
44 SIMS DR,Geylang Methodist School (Primary),0.7946518586295547,4
16 HOUGANG AVE 3,Holy Innocents' Primary School,0.5230852911880887,8
166 HOUGANG AVE 1,Xinghua Primary School,0.7870425836689234,4
439 ANG MO KIO AVE 10,Teck Ghee Primary School,0.2996029887354842,11
120A KIM TIAN PL,Zhangde Primary School,0.23493069221078136,8
860A TAMPINES AVE 5,Poi Ching School,0.46797836637818674,8
229 PENDING RD,Bukit Panjang Primary School,0.3270593969346751,7
641 YISHUN ST 61,Northland Primary School,0.29725801285924663,11
804 CHAI CHEE RD,Opera Estate Primary School,0.5085336597304112,9
129 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6120310887504141,8
869B TAMPINES AVE 8,Poi Ching School,0.4628225582667036,5
635 YISHUN ST 61,Northland Primary School,0.3050745217759859,10
736 YISHUN ST 72,Jiemin Primary School,0.17825403961520417,11
233 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.3076775867634854,9
237 CHOA CHU KANG CTRL,South View Primary School,0.2794480312514812,8
126 PENDING RD,Bukit Panjang Primary School,0.3164949153943608,7
708 PASIR RIS DR 10,Park View Primary School,0.38580258583184185,3
623 SENJA RD,West View Primary School,0.36353432168601707,10
316 WOODLANDS ST 31,Fuchun Primary School,0.22352254898817953,7
104 TAMPINES ST 11,Tampines Primary School,0.49821883147539436,10
357B ADMIRALTY DR,Canberra Primary School,0.1751509868583836,7
561 PASIR RIS ST 51,Tampines North Primary School,0.7311788124259623,12
744 JURONG WEST ST 73,Westwood Primary School,0.1852378515992533,9
711 TAMPINES ST 71,Poi Ching School,0.19118814120380626,9
304 SHUNFU RD,Catholic High School (Primary),0.8421747833588298,8
340 TAMPINES ST 33,East Spring Primary School,0.306480933007496,9
131 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6097889674062431,8
327 ANG MO KIO AVE 3,Teck Ghee Primary School,0.49454080200089706,9
306 CHOA CHU KANG AVE 4,South View Primary School,0.6045492837571121,8
200 BOON LAY DR,Boon Lay Garden Primary School,0.19349113662081416,9
665 CHOA CHU KANG CRES,Unity Primary School,0.3552580027703454,4
661 HOUGANG AVE 4,Xinmin Primary School,0.28988888854757233,13
129 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.35735104252897604,5
122 LOR 2 TOA PAYOH,Kheng Cheng School,0.3121072994649755,9
171 HOUGANG AVE 1,Xinghua Primary School,0.7674665840565555,4
49 KIM PONG RD,Zhangde Primary School,0.4867304390118851,8
639 WOODLANDS RING RD,Greenwood Primary School,0.31497639091050367,9
641A PUNGGOL DR,Waterway Primary School,0.19722893271604205,9
404B FERNVALE LANE,Fernvale Primary School,0.19606526736029092,9
268 BT BATOK EAST AVE 4,Keming Primary School,0.5507899610072576,5
951 HOUGANG AVE 9,Hougang Primary School,0.41851421819593915,13
109 SPOTTISWOODE PK RD,Cantonment Primary School,0.39873659567581726,5
211 BOON LAY PL,Rulang Primary School,0.5680399124602019,8
502A WELLINGTON CIRCLE,Wellington Primary School,0.14991957255674002,5
203B COMPASSVALE RD,North Vista Primary School,0.4590206814506525,17
38 JLN RUMAH TINGGI,Gan Eng Seng Primary School,0.6884391508372878,6
456 SEGAR RD,Greenridge Primary School,0.3459576463284791,7
105A EDGEFIELD PLAINS,Rivervale Primary School,0.3889970537179947,17
353 HOUGANG AVE 7,CHIJ Our Lady of the Nativity,0.23587134997474027,12
827 TAMPINES ST 81,Junyuan Primary School,0.6895755430156175,8
626 PASIR RIS DR 3,Park View Primary School,0.2622676897343401,4
258 ANG MO KIO AVE 4,Ang Mo Kio Primary School,0.29437480659504606,9
251 HOUGANG AVE 3,Xinghua Primary School,0.26778412690291786,5
650 SENJA LINK,West Spring Primary School,0.41771232481492104,10
348C YISHUN AVE 11,Huamin Primary School,0.22073914074415413,11
325 HOUGANG AVE 7,Holy Innocents' Primary School,0.5858617092444011,10
409 PASIR RIS DR 6,Casuarina Primary School,0.34144690743608275,7
41 STIRLING RD,New Town Primary School,0.2550888164363207,3
564 CHOA CHU KANG ST 52,De La Salle School,0.2233325741363589,8
106 RIVERVALE WALK,North Vista Primary School,0.49905715856321703,16
424 JURONG WEST AVE 1,Shuqun Primary School,0.5347978318368266,8
114 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.17253798673420662,6
673B EDGEFIELD PLAINS,Oasis Primary School,0.2840404991653742,11
887A WOODLANDS DR 50,Woodlands Primary School,0.24093086051786763,11
520C TAMPINES CTRL 8,Poi Ching School,0.5053698480250958,8
65 MARINE DR,Tao Nan School,0.21245298961242243,4
394 BT BATOK WEST AVE 5,Dazhong Primary School,0.9575440013907218,6
443B FERNVALE RD,Fernvale Primary School,0.13428714673351116,8
312B SUMANG LINK,Punggol Cove Primary School,0.18446145628660762,8
650A JURONG WEST ST 61,Jurong West Primary School,0.2597521212912586,9
30 MARINE CRES,Tao Nan School,0.0454165951704995,4
419 HOUGANG AVE 8,Punggol Primary School,0.22927229400546242,14
617A PUNGGOL DR,Oasis Primary School,0.2472346193694982,14
612 JURONG WEST ST 65,Jurong West Primary School,0.19802755872635747,10
19 JOO SENG RD,Cedar Primary School,0.622260319890833,5
124 BEDOK NTH RD,Tanjong Katong Primary School,0.5438742568600723,8
551 HOUGANG ST 51,Punggol Primary School,0.44973893947419225,17
542 PASIR RIS ST 51,Casuarina Primary School,0.764668259784636,9
501 JELAPANG RD,Greenridge Primary School,0.34786577879240227,8
102B PUNGGOL FIELD,Edgefield Primary School,0.2559510414733349,16
207D PUNGGOL PL,Punggol Green Primary School,0.23537864929058064,16
356 TAMPINES ST 33,East Spring Primary School,0.15509103009547467,9
690A CHOA CHU KANG CRES,Unity Primary School,0.505990214427786,4
174 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.16374992935357052,12
833 WOODLANDS ST 83,Qihua Primary School,0.32473577816428084,12
472C FERNVALE ST,Sengkang Green Primary School,0.7712774074532743,7
245 BISHAN ST 22,Catholic High School (Primary),0.6583292066359453,12
543 BEDOK NTH ST 3,Damai Primary School,0.5956672873297754,8
339 CLEMENTI AVE 5,Pei Tong Primary School,0.42597329363658437,5
237 HOUGANG ST 21,Xinghua Primary School,0.2385219705471854,5
143 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.4767040141971896,5
27 CHAI CHEE RD,Opera Estate Primary School,0.4613907370630832,8
701 HOUGANG AVE 2,Holy Innocents' Primary School,0.41985202615753203,12
617D PUNGGOL DR,Horizon Primary School,0.17993078910837446,13
491H TAMPINES ST 45,Tampines North Primary School,0.6572677421443903,11
305 BT BATOK ST 31,Dazhong Primary School,0.13485432174728276,7
403 WOODLANDS ST 41,Marsiling Primary School,0.44075089446941945,3
418 SERANGOON CTRL,Yangzheng Primary School,0.7737793148125816,7
14 TAMAN HO SWEE,Zhangde Primary School,0.7713829227674944,8
158A RIVERVALE CRES,North Spring Primary School,0.3960635660784646,16
259 JURONG EAST ST 24,Yuhua Primary School,0.17685550871036473,8
654 YISHUN AVE 4,Northland Primary School,0.1980724481338387,11
440A FERNVALE LINK,Sengkang Green Primary School,0.3950908849391432,9
934 JURONG WEST ST 91,Xingnan Primary School,0.12316332064882034,7
670 WOODLANDS DR 71,Admiralty Primary School,0.4356670785911486,10
670A CHOA CHU KANG CRES,Unity Primary School,0.06531552707660804,4
985B BUANGKOK CRES,Hougang Primary School,0.3776498159245973,14
11 CANTONMENT CL,Cantonment Primary School,0.12258425950768351,5
269D COMPASSVALE LINK,North Vista Primary School,0.12158872302920495,17
116 BT MERAH VIEW,Zhangde Primary School,0.5101842960569783,9
227 BT BATOK CTRL,Bukit View Primary School,0.2697724648937351,7
209 BOON LAY PL,Boon Lay Garden Primary School,0.4279070299375761,8
630 PASIR RIS DR 3,Park View Primary School,0.17068681343580058,4
864 YISHUN AVE 4,Naval Base Primary School,0.06580982835574183,9
731 CLEMENTI WEST ST 2,Qifa Primary School,1.1095317981210449,4
524 BEDOK NTH ST 3,Yu Neng Primary School,0.18673901513847974,8
357 WOODLANDS AVE 5,Si Ling Primary School,0.15753961530087496,9
2A GEYLANG SERAI,Haig Girls' School,0.7949244078853981,7
659 WOODLANDS RING RD,Woodlands Ring Primary School,0.19240842304251338,10
104 PASIR RIS ST 12,White Sands Primary School,0.367352358640628,7
1E CANTONMENT RD,Cantonment Primary School,0.18459948049058925,5
453 JURONG WEST ST 42,Rulang Primary School,0.5278633944104357,7
694 HOUGANG ST 61,Montfort Junior School,0.30538844071411425,14
17 TOH YI DR,Pei Hwa Presbyterian Primary School,0.446211132470883,3
521 WOODLANDS DR 14,Woodgrove Primary School,0.33479924113337384,11
353 KANG CHING RD,Lakeside Primary School,0.32554782098431045,7
529 HOUGANG AVE 6,Montfort Junior School,0.2050206433230567,16
242 KIM KEAT LINK,Pei Chun Public School,0.8225353854627941,8
336 ANG MO KIO AVE 1,Teck Ghee Primary School,0.19640301995422524,11
51 CHAI CHEE ST,Damai Primary School,0.7295345415799249,8
45 TEBAN GDNS RD,Fuhua Primary School,1.8750539588058077,2
42 HOLLAND DR,Fairfield Methodist School (Primary),1.1277053943770643,3
117 SERANGOON NTH AVE 1,Rosyth School,0.6928963495783249,7
56 C'WEALTH DR,New Town Primary School,0.40754724994041536,3
358 BT BATOK ST 31,Dazhong Primary School,0.38823583957306984,6
196 PASIR RIS ST 12,White Sands Primary School,0.09667016300169626,9
318 WOODLANDS ST 31,Fuchun Primary School,0.18273540584339407,7
749 WOODLANDS CIRCLE,Evergreen Primary School,0.04255995826407571,10
5 TIONG BAHRU RD,Zhangde Primary School,0.6445076946317574,8
726 WOODLANDS CIRCLE,Admiralty Primary School,0.18303869704374742,10
485 PASIR RIS DR 4,Pasir Ris Primary School,0.32734195004070626,4
471B FERNVALE ST,Sengkang Green Primary School,0.7142271636925234,7
222 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.14325357764172944,10
466 HOUGANG AVE 8,CHIJ Our Lady of the Nativity,0.10259213387667059,13
987C JURONG WEST ST 93,Frontier Primary School,0.5110028958986335,7
563 HOUGANG ST 51,Yio Chu Kang Primary School,0.41521852810248305,18
786 YISHUN RING RD,Peiying Primary School,0.48060568105842255,10
556 WOODLANDS DR 53,Woodlands Ring Primary School,0.28789048130287187,10
84A LOR 2 TOA PAYOH,Kheng Cheng School,0.2411162206892656,9
624 ANG MO KIO AVE 4,Anderson Primary School,0.3697913764424498,6
270 BANGKIT RD,Bukit Panjang Primary School,0.6388962104186726,7
12 JLN BT MERAH,Gan Eng Seng Primary School,0.9299507017324892,5
606 YISHUN ST 61,Northland Primary School,0.49796910959764007,11
255 YISHUN RING RD,Xishan Primary School,0.28189386609217226,9
766 BEDOK RESERVOIR VIEW,Red Swastika School,0.34846192508255097,9
765 WOODLANDS CIRCLE,Evergreen Primary School,0.32709145741135426,10
436A FERNVALE RD,Sengkang Green Primary School,0.15055540981881066,9
236 YISHUN RING RD,Xishan Primary School,0.08358538614944384,10
330 TAH CHING RD,Lakeside Primary School,0.6838425769530079,7
615 YISHUN RING RD,Naval Base Primary School,0.5219891353032872,10
725 BEDOK RESERVOIR RD,Yu Neng Primary School,0.5347156363017214,7
148 POTONG PASIR AVE 1,Cedar Primary School,0.9325587427351841,9
217 YISHUN ST 21,Xishan Primary School,0.23986209401397826,11
38 DOVER RD,Fairfield Methodist School (Primary),0.4433626981612077,3
923 JURONG WEST ST 92,Juying Primary School,0.22824365413958764,7
26A JLN MEMBINA,Zhangde Primary School,0.15908761393747461,8
705 CHOA CHU KANG ST 53,Kranji Primary School,0.4176724976173198,9
417 WOODLANDS ST 41,Fuchun Primary School,0.5021395169826304,5
716 ANG MO KIO AVE 6,Mayflower Primary School,0.6217416461124515,10
57 C'WEALTH DR,New Town Primary School,0.4271808775631097,3
173 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.20718219719369876,12
624 HOUGANG AVE 8,Xinmin Primary School,0.16395455005772652,12
310 YISHUN RING RD,Xishan Primary School,0.3749505305321625,10
610 CLEMENTI WEST ST 1,Pei Tong Primary School,1.2896778173982213,5
408 BT BATOK WEST AVE 4,Dazhong Primary School,0.7282560045146071,6
690F WOODLANDS DR 75,Greenwood Primary School,0.4224434306056467,11
117 SIMEI ST 1,Angsana Primary School,0.44252956337942345,9
234 TAMPINES ST 21,Gongshang Primary School,0.18551533149901128,11
757 WOODLANDS AVE 4,Evergreen Primary School,0.22805405461164435,10
875 YISHUN ST 81,Naval Base Primary School,0.32588767911805894,6
204 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.5755369120746151,10
841 TAMPINES ST 83,Junyuan Primary School,0.7053110651881331,9
227 SERANGOON AVE 4,Zhonghua Primary School,0.4385878045655692,9
63 C'WEALTH DR,New Town Primary School,0.33804062191154866,3
137 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.3938381006300961,6
549 ANG MO KIO AVE 10,Jing Shan Primary School,0.6389646860849979,8
226B ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.2037630520493511,10
804 HOUGANG CTRL,CHIJ Our Lady of the Nativity,0.4191857337030816,11
