flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,park_dist,num_park_2km,mall,mall_dist,num_mall_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
897 TAMPINES ST 81,Junyuan Primary School,0.5682034063896353,10,Market Street Food Centre,1.1396368032912043,2,1.2897295573066387,3,Our Tampines Hub,0.9156890530440724,4,TAMPINES WEST MRT STATION,0.4978839639455073,4,0.1210700265391693,17,11.287299785696396
795 WOODLANDS DR 72,Greenwood Primary School,0.3266123029352955,12,Chong Pang Market & Food Centre,2.948716714866279,0,2.280246966729214,0,Admiralty Place,0.4349062372984474,4,ADMIRALTY MRT STATION,0.4416393306766537,3,0.3187944572527378,17,16.537784921051877
691A CHOA CHU KANG CRES,Yew Tee Primary School,0.4650408968458102,5,Blks 20/21 Marsiling Lane,5.470600082898788,0,1.2836620385452422,3,Yew Tee Square,0.5971884852320284,4,YEW TEE MRT STATION,0.6022535122217979,3,0.6933946645121056,7,15.35690709407213
105 BEDOK NTH AVE 4,Red Swastika School,0.2398115789037093,8,Market Street Food Centre,0.6492432490626499,8,0.8230138073226657,18,Bedok Point,1.0885159306347802,5,BEDOK RESERVOIR MRT STATION,0.576054985565116,4,0.2295414030253957,20,10.843014510466173
81 C'WEALTH CL,New Town Primary School,0.4421354272642912,3,Commonwealth Crescent Market,0.354727216911582,5,1.0303468616924347,10,Rochester Mall,1.3406807922284234,5,COMMONWEALTH MRT STATION,0.2745892808491894,7,0.3251893433987021,14,5.021419453785838
778 PASIR RIS ST 71,Meridian Primary School,0.3818493326514034,5,Market Street Food Centre,3.244529941412749,0,0.404761061724724,6,Elias Mall,0.6229236068827957,3,PASIR RIS MRT STATION,1.237403642016795,1,0.6229236068827957,6,13.26339754487946
207 SERANGOON CTRL,Yangzheng Primary School,0.7707067223017467,6,Serangoon Garden Market,1.264137468595618,4,0.7427612774234851,25,NEX,0.3856424781546789,3,SERANGOON MRT STATION,0.3743743876810914,6,0.2161984889466628,11,6.789159843634265
139 BEDOK NTH AVE 3,Fengshan Primary School,0.4037201090188719,8,Blk 216 Bedok North Street 1,0.3515297940305163,7,1.0250031221724776,25,Bedok Point,0.6100739291255481,5,BEDOK MRT STATION,0.8525564262667761,4,0.2770669637210847,19,10.566578197814414
514 JELAPANG RD,Greenridge Primary School,0.1954277930051948,7,Bukit Timah Market,5.3928357020590765,0,1.6662305005271174,7,Greenridge Shopping Centre,0.271924070263164,6,SEGAR LRT STATION,0.2491967294306974,12,0.2541798001854155,11,13.055456074781326
704 BEDOK RESERVOIR RD,Damai Primary School,0.1623410688893797,6,Blk 538 Bedok North Street 3,0.7408196538819548,4,0.2353000517837976,9,Djitsun Mall,1.546666427438747,4,BEDOK NORTH MRT STATION,0.3072515431826036,5,0.2098729174369041,17,9.289690505446803
873 TAMPINES ST 84,Poi Ching School,0.5769855211109283,4,Market Street Food Centre,1.6478250921092037,1,1.4881284280811988,2,Our Tampines Hub,0.967151016386584,4,TAMPINES WEST MRT STATION,1.1603594334736471,4,0.2865841038477389,10,11.404360811604594
569 CHOA CHU KANG ST 52,Kranji Primary School,0.2669148837087449,6,Market Street Food Centre,5.88965013584015,0,0.8014650057163296,2,Yew Tee Point,0.1132852111036416,5,YEW TEE MRT STATION,0.1988171496207475,5,0.1361234581287978,10,15.351907433968833
189 BT BATOK WEST AVE 6,Yuhua Primary School,0.6876953181348592,8,Market Street Food Centre,0.9777890390312064,1,1.6756827678889303,3,West Mall,0.5701638203327644,5,BUKIT BATOK MRT STATION,0.5089542509715607,5,0.3417927594876129,19,12.15229890847642
302 HOUGANG AVE 5,Holy Innocents' Primary School,0.2208719510793082,11,Market Street Food Centre,1.4087449183722285,2,0.2275803121453991,11,The Midtown,0.2251657750421269,5,HOUGANG MRT STATION,0.3938833938474841,5,0.2634363644668296,16,9.416381552213801
249 YISHUN AVE 9,Xishan Primary School,0.440695584276749,9,Chong Pang Market & Food Centre,1.5502192686185967,2,0.7986535354421875,5,Junction 9,0.2458272298857502,4,YISHUN MRT STATION,0.9958507612155348,1,0.3020980472362624,14,15.035598011854706
51 TEBAN GDNS RD,Fuhua Primary School,1.7288820525557738,1,Taman Jurong Market & Food Centre,2.3041617692441614,0,1.345729182456886,2,JCube,1.422379381650332,4,JURONG EAST MRT STATION,1.4895163156831617,2,0.2057228303333992,15,12.278748551165059
161 YUNG PING RD,Lakeside Primary School,1.0453521161957084,5,Taman Jurong Market & Food Centre,0.5539141535438068,2,1.2043024566903575,4,Taman Jurong Shopping Centre,0.5933759221381647,2,LAKESIDE MRT STATION,1.624156815627022,3,0.3202984632451016,11,14.177578236212593
292 YISHUN ST 22,Chongfu School,0.3029049334646421,10,Chong Pang Market & Food Centre,1.1112827211078706,2,0.2324912542173986,8,Junction 9,0.6578150596856859,4,YISHUN MRT STATION,0.8342501096654613,1,0.0980362853256346,15,15.223023675317943
204 BEDOK NTH ST 1,Fengshan Primary School,0.5101094287663892,8,Blk 208B New Upper Changi Road,0.1491398661809961,7,0.778545086084592,21,Djitsun Mall,0.0595219200436434,5,BEDOK MRT STATION,0.230822894919652,5,0.1675176193569687,22,9.895931410902017
308 JURONG EAST ST 32,Jurong Primary School,0.2350578724658354,7,Market Street Food Centre,0.5546599086229196,2,1.2994175549779088,2,West Mall,1.6395147776459698,4,CHINESE GARDEN MRT STATION,0.5879523662763777,5,0.422148367059685,14,13.415102081484722
30 CASSIA CRES,Kong Hwa School,0.5729439232728152,4,Kallang Estate Market,0.2429779999959121,8,0.4101571684584129,12,Leisure Park Kallang,1.0976431842086771,6,MOUNTBATTEN MRT STATION,0.3698641757648718,10,0.2390819562809086,24,4.380542729528633
554 JURONG WEST ST 42,Rulang Primary School,0.7179836766145444,6,Blk 505 Jurong West Street 52,0.4024751978857736,1,1.4576192051368533,3,Boon Lay Shopping Centre,0.967377569457239,2,LAKESIDE MRT STATION,1.051239790783731,1,0.2522195877796081,8,15.383153588942367
507 SERANGOON NTH AVE 4,Rosyth School,0.123751892225258,9,Chomp Chomp Food Centre,1.2915750273498046,4,0.6246913579492378,25,Hougang 1,0.6204913036561266,5,KOVAN MRT STATION,1.6974990321669816,2,0.3443815483498477,15,8.698597962949464
603 YISHUN ST 61,Northland Primary School,0.5772393936897894,11,Chong Pang Market & Food Centre,1.321242806734828,2,0.7460912666383954,7,Northpoint City,0.6712228560395533,3,KHATIB MRT STATION,0.5966635441915161,2,0.3092165059032323,16,13.615141582985782
404 ANG MO KIO AVE 10,Townsville Primary School,0.1573816145176098,10,Blk 409 Ang Mo Kio Ave 10,0.1403130763026686,4,0.8274016854809458,18,AMK Hub,1.100301542064376,3,ANG MO KIO MRT STATION,1.079222263047053,4,0.4542254923081137,16,6.976103903854633
352 JURONG EAST ST 31,Jurong Primary School,0.5050390477801092,8,Market Street Food Centre,0.8435886783893745,4,0.9840308307172206,3,Taman Jurong Shopping Centre,1.5701115421415908,4,CHINESE GARDEN MRT STATION,0.3768277122656698,4,0.1119737459846519,14,13.744407438726121
