flat,mrt,mrt_dist,num_mrt_2km
16 TECK WHYE LANE,TECK WHYE LRT STATION,0.23295208391780226,17
174B HOUGANG AVE 1,KOVAN MRT STATION,1.2654180260536692,5
544 PASIR RIS ST 51,PASIR RIS MRT STATION,0.5516579168894918,4
212 SERANGOON AVE 4,SERANGOON MRT STATION,0.690521075920866,6
366 YISHUN RING RD,YISHUN MRT STATION,1.204332255178358,2
893C WOODLANDS DR 50,WOODLANDS MRT STATION,0.28125878569423457,5
528 JELAPANG RD,JELAPANG LRT STATION,0.21524282925084237,14
211C PUNGGOL WALK,PUNGGOL MRT STATION,0.49891389211548476,27
613 HOUGANG AVE 8,HOUGANG MRT STATION,0.866277328684619,3
421 SERANGOON CTRL,SERANGOON MRT STATION,0.2079876384512437,6
601 JURONG WEST ST 62,PIONEER MRT STATION,0.38510013418096123,2
535 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.6628158086427008,6
267B PUNGGOL FIELD,SOO TECK LRT STATION,0.10989859869964197,21
4 LOR LEW LIAN,SERANGOON MRT STATION,0.3308425282834689,6
44 MARINE CRES,KEMBANGAN MRT STATION,1.802984577049551,2
496C TAMPINES ST 43,TAMPINES EAST MRT STATION,0.8097498812291002,4
290E BT BATOK ST 24,BUKIT BATOK MRT STATION,1.065761126027744,2
421 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.5084503505448891,7
338 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.7041669897390862,4
148 PASIR RIS ST 13,TAMPINES EAST MRT STATION,1.0694667854217599,2
17 LOR 7 TOA PAYOH,TOA PAYOH MRT STATION,1.097390182726517,9
425 HOUGANG AVE 6,HOUGANG MRT STATION,0.2728788444072075,7
882 WOODLANDS ST 82,WOODLANDS MRT STATION,0.9536966516613955,4
346 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.4370346995634082,7
528A PASIR RIS ST 51,PASIR RIS MRT STATION,0.33663699209802056,4
417 EUNOS RD 5,PAYA LEBAR MRT STATION,0.44995619131024983,10
251 BANGKIT RD,BANGKIT LRT STATION,0.17073784550684726,12
421 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.6303321447003575,4
511 WEST COAST DR,CLEMENTI MRT STATION,0.7487346724021653,1
102 HOUGANG AVE 1,KOVAN MRT STATION,0.8659163434015062,3
123 PASIR RIS ST 11,PASIR RIS MRT STATION,0.918705989979449,4
470 SEMBAWANG DR,SEMBAWANG MRT STATION,0.6119387822646827,2
188 PASIR RIS ST 12,TAMPINES EAST MRT STATION,1.127597622888757,2
717 WOODLANDS DR 70,ADMIRALTY MRT STATION,0.17778931559876102,4
856 TAMPINES ST 82,TAMPINES MRT STATION,0.7426025480863901,4
149 SIMEI ST 1,SIMEI MRT STATION,0.4214623561363964,8
356 HOUGANG AVE 7,HOUGANG MRT STATION,0.7320220579995523,6
975 HOUGANG ST 91,TONGKANG LRT STATION,1.511479983200759,7
306D PUNGGOL DR,DAMAI LRT STATION,0.2561494345053883,20
210 SERANGOON CTRL,SERANGOON MRT STATION,0.500096217781209,6
942 HOUGANG ST 92,HOUGANG MRT STATION,1.3480349736154216,5
425 FAJAR RD,FAJAR LRT STATION,0.2092764840075334,12
13 TELOK BLANGAH CRES,TIONG BAHRU MRT STATION,1.1488486783953633,5
35 JLN BAHAGIA,BOON KENG MRT STATION,0.9316984966224514,8
135 EDGEDALE PLAINS,CORAL EDGE LRT STATION,0.34634509536728253,17
214 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.41473276549961074,4
271 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,1.0397043053343644,3
93 JLN DUA,DAKOTA MRT STATION,0.17283777153120428,9
307 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.46605053808327346,5
84 C'WEALTH CL,COMMONWEALTH MRT STATION,0.18399383005007297,8
251 PASIR RIS ST 21,PASIR RIS MRT STATION,1.4967267053499784,2
489 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8835682342226312,2
237 BISHAN ST 22,BISHAN MRT STATION,0.9241015070154748,4
8 LOR 7 TOA PAYOH,BRADDELL MRT STATION,1.1296449933355952,8
318 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.34106823588528,2
202 PETIR RD,PENDING LRT STATION,0.5897752499634689,13
190 PUNGGOL CTRL,MERIDIAN LRT STATION,0.2864631003267218,22
71 CIRCUIT RD,MACPHERSON MRT STATION,0.19673352037233494,11
405 ADMIRALTY LINK,SEMBAWANG MRT STATION,0.6409481889465156,1
10 REDHILL CL,REDHILL MRT STATION,0.5181143791074335,4
73 LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.5051243858897382,8
553 HOUGANG ST 51,BUANGKOK MRT STATION,0.5137127920986262,12
554 WOODLANDS DR 53,WOODLANDS SOUTH MRT STATION,0.6102686862320237,4
328 WOODLANDS ST 32,MARSILING MRT STATION,0.6544092899279359,5
314 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.4810320717339759,5
231 YISHUN ST 21,YISHUN MRT STATION,0.561434809613112,2
682C JURONG WEST CTRL 1,BOON LAY MRT STATION,0.5090679045916228,3
684B CHOA CHU KANG CRES,YEW TEE MRT STATION,0.704093280400071,1
271 QUEEN ST,BUGIS MRT STATION,0.19717411419937816,25
271A JURONG WEST ST 24,BOON LAY MRT STATION,1.376370473974535,2
336D ANCHORVALE CRES,FARMWAY LRT STATION,0.13453071642909223,18
601 SENJA RD,SENJA LRT STATION,0.0867379816771127,15
603C PUNGGOL RD,DAMAI LRT STATION,0.22097357095292094,22
110 GANGSA RD,PETIR LRT STATION,0.16196420073131051,14
103 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.6932159703757556,5
263 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,1.0663913688180142,3
464 PASIR RIS ST 41,PASIR RIS MRT STATION,1.0160001099743823,2
23 BALAM RD,TAI SENG MRT STATION,0.5260827175275479,12
661 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5042829171765287,3
329B ANCHORVALE ST,FARMWAY LRT STATION,0.15688518890307487,21
718 YISHUN ST 71,YISHUN MRT STATION,0.7785515042238224,2
227 PASIR RIS ST 21,PASIR RIS MRT STATION,1.4018757816057612,2
307 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.405651798381073,5
12 TELOK BLANGAH CRES,TELOK BLANGAH MRT STATION,1.2985221409305496,6
576 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.48752686714493787,4
630 HOUGANG AVE 8,KOVAN MRT STATION,1.2023338138608826,3
522 JURONG WEST ST 52,LAKESIDE MRT STATION,0.5387946998834158,3
640A YISHUN ST 61,KHATIB MRT STATION,0.7864872552987783,2
201 JURONG EAST ST 21,JURONG EAST MRT STATION,0.3696230363389836,4
518 JURONG WEST ST 52,LAKESIDE MRT STATION,0.2528338816886917,3
610 CHOA CHU KANG ST 62,YEW TEE MRT STATION,0.4563434611646111,3
168C PUNGGOL FIELD,CORAL EDGE LRT STATION,0.1357047497394031,13
331 SEMBAWANG CL,SEMBAWANG MRT STATION,0.4130193322323877,2
413 EUNOS RD 5,EUNOS MRT STATION,0.5141214185792051,10
543 JELAPANG RD,SENJA LRT STATION,0.18580789515184953,14
345 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.46742798095902444,7
339D KANG CHING RD,LAKESIDE MRT STATION,0.6223425711608169,3
122D RIVERVALE DR,BAKAU LRT STATION,0.11531138211625942,17
33 BEDOK STH AVE 2,TANAH MERAH MRT STATION,0.9331351543736159,3
333D YISHUN ST 31,YISHUN MRT STATION,1.2796203161533242,1
246 KIM KEAT LINK,TOA PAYOH MRT STATION,0.95108269087194,7
559 PASIR RIS ST 51,PASIR RIS MRT STATION,0.7716219851639834,4
475 SEMBAWANG DR,SEMBAWANG MRT STATION,0.3883794130240889,1
553 SERANGOON NTH AVE 3,KOVAN MRT STATION,1.9975724208406636,1
336 BT BATOK ST 32,BUKIT GOMBAK MRT STATION,0.7881503528226315,7
97 JLN DUA,DAKOTA MRT STATION,0.06866866597671792,9
510 PASIR RIS ST 52,PASIR RIS MRT STATION,0.5986293860273523,1
16 EUNOS CRES,EUNOS MRT STATION,0.38041835909761607,9
651 JLN TENAGA,KAKI BUKIT MRT STATION,0.3293623463563937,5
126 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.34725132242084633,8
466D SEMBAWANG DR,SEMBAWANG MRT STATION,1.0517458008379579,1
126 BEDOK NTH ST 2,TANAH MERAH MRT STATION,0.830461621204891,4
524B PASIR RIS ST 51,PASIR RIS MRT STATION,0.2934526299919431,4
515 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.5402332292157502,6
58 GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.47592625592761195,10
635 PASIR RIS DR 1,PASIR RIS MRT STATION,1.1057069613696502,1
141 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.726664868683497,5
343 YISHUN AVE 11,YISHUN MRT STATION,0.989177883708156,2
530 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.6600887896776091,4
289 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.522977394215602,6
149 TAMPINES ST 12,TAMPINES MRT STATION,0.33891948317886755,5
38 JLN BAHAGIA,BOON KENG MRT STATION,1.0117097903231007,8
429 HOUGANG AVE 6,HOUGANG MRT STATION,0.48311937408027283,10
871 TAMPINES ST 84,TAMPINES MRT STATION,1.151746301542495,4
745 JURONG WEST ST 73,PIONEER MRT STATION,1.0444660593547717,2
685C CHOA CHU KANG CRES,YEW TEE MRT STATION,0.673388216117482,1
317 UBI AVE 1,UBI MRT STATION,0.42513398455140355,10
104B ANG MO KIO ST 11,ANG MO KIO MRT STATION,1.246978768093889,2
71 C'WEALTH DR,COMMONWEALTH MRT STATION,0.3231809675919137,7
296D CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.4772815675126937,7
127 BEDOK NTH ST 2,TANAH MERAH MRT STATION,0.9357727778215643,4
10 MARSILING DR,MARSILING MRT STATION,0.984694702101718,3
171 LOR 1 TOA PAYOH,TOA PAYOH MRT STATION,0.5798212335812697,6
713 YISHUN ST 71,YISHUN MRT STATION,0.8705645069725821,2
213 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.9539672713892376,2
754 YISHUN ST 72,YISHUN MRT STATION,0.30111425417370646,2
223 LOR 8 TOA PAYOH,BRADDELL MRT STATION,0.9786749109922271,9
209A PUNGGOL PL,PUNGGOL MRT STATION,0.5524210770479551,25
76 MARINE DR,EUNOS MRT STATION,1.9286001421002044,1
312 HOUGANG AVE 5,HOUGANG MRT STATION,0.6781662178108797,3
20 HOLLAND DR,BUONA VISTA MRT STATION,0.43135981304224597,7
17 MARSILING LANE,WOODLANDS MRT STATION,1.1685175101263832,3
120 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.3063013117382652,3
462 JURONG WEST ST 41,LAKESIDE MRT STATION,0.7239152233838062,2
770 CHOA CHU KANG ST 54,YEW TEE MRT STATION,0.44114463372538626,9
121 LOR 2 TOA PAYOH,BRADDELL MRT STATION,0.1571892045608981,7
55 STIRLING RD,QUEENSTOWN MRT STATION,0.2701653197376456,7
220C BEDOK CTRL,BEDOK MRT STATION,0.46628294784411695,3
776 YISHUN AVE 2,KHATIB MRT STATION,0.5823031142917593,2
82 REDHILL LANE,REDHILL MRT STATION,0.37504478592837937,3
945 TAMPINES AVE 4,TAMPINES MRT STATION,0.5043269729100496,6
320 HOUGANG AVE 5,HOUGANG MRT STATION,0.8402317278025299,4
447 BRIGHT HILL DR,MARYMOUNT MRT STATION,1.3421312731410098,2
211 SERANGOON AVE 4,SERANGOON MRT STATION,0.6442810490880012,6
245 YISHUN AVE 9,YISHUN MRT STATION,0.9715510029056151,1
220 LOR 8 TOA PAYOH,BRADDELL MRT STATION,1.1009840982336603,9
108 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.38602482893076767,5
510 JELAPANG RD,SEGAR LRT STATION,0.07341590327004273,11
731 JURONG WEST ST 72,PIONEER MRT STATION,0.8830977468539938,2
112 BISHAN ST 12,BISHAN MRT STATION,0.4566248860028359,7
69 C'WEALTH DR,COMMONWEALTH MRT STATION,0.4272345425318514,7
314 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.21070304343845872,7
522 JELAPANG RD,JELAPANG LRT STATION,0.18717518287027268,13
26 GHIM MOH LINK,BUONA VISTA MRT STATION,0.534535624462926,7
631 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.5837306468262944,4
228B COMPASSVALE WALK,KANGKAR LRT STATION,0.44890407566002205,19
477C UPP SERANGOON VIEW,KANGKAR LRT STATION,0.5625798176867909,11
630 SENJA RD,SENJA LRT STATION,0.5296817486280303,18
30 TELOK BLANGAH RISE,HARBOURFRONT MRT STATION,0.8412702347877793,6
1A CANTONMENT RD,OUTRAM PARK MRT STATION,0.26302624156907095,14
632 YISHUN ST 61,KHATIB MRT STATION,0.7030364451676645,2
217 BOON LAY AVE,LAKESIDE MRT STATION,1.2502528630115164,2
757 PASIR RIS ST 71,PASIR RIS MRT STATION,1.8028567267462055,1
767 YISHUN AVE 3,YISHUN MRT STATION,0.5492786545512386,2
357 HOUGANG AVE 7,HOUGANG MRT STATION,0.7837848476283402,6
570 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.7202932681675428,2
110 BT PURMEI RD,HARBOURFRONT MRT STATION,1.1129968046151624,6
589B MONTREAL DR,SEMBAWANG MRT STATION,0.6079048088824203,1
116 PASIR RIS ST 11,PASIR RIS MRT STATION,0.7730594750789876,4
525A PASIR RIS ST 51,PASIR RIS MRT STATION,0.470642917467922,4
237 TAMPINES ST 21,TAMPINES MRT STATION,0.3360638684119775,6
543 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.5349614374882635,5
940 TAMPINES AVE 5,TAMPINES WEST MRT STATION,0.5251157520900586,6
406 BEDOK NTH AVE 3,BEDOK MRT STATION,0.6872926434739064,5
21 LIM LIAK ST,TIONG BAHRU MRT STATION,0.5781457213159261,11
195 KIM KEAT AVE,POTONG PASIR MRT STATION,1.198474272498121,8
456 TAMPINES ST 42,TAMPINES EAST MRT STATION,0.16126550369167791,6
19 BALAM RD,TAI SENG MRT STATION,0.4515705640359753,9
61 CIRCUIT RD,MACPHERSON MRT STATION,0.2566452711587333,11
360C ADMIRALTY DR,SEMBAWANG MRT STATION,0.5977295182859983,2
218 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,1.0193107071495675,5
975 JURONG WEST ST 93,PIONEER MRT STATION,0.5156092516319282,2
456 PASIR RIS DR 4,PASIR RIS MRT STATION,1.075090145924293,2
469B ADMIRALTY DR,SEMBAWANG MRT STATION,0.7508310990950509,2
808 YISHUN RING RD,KHATIB MRT STATION,0.2315867478538976,2
213 MARSILING CRES,MARSILING MRT STATION,1.5506752198981266,2
619C PUNGGOL DR,OASIS LRT STATION,0.2236404059886968,19
317A ANCHORVALE RD,FARMWAY LRT STATION,0.3880220833715557,17
521 PASIR RIS ST 52,PASIR RIS MRT STATION,0.5459555369519412,1
119 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.44585532062466815,5
280A SENGKANG EAST AVE,RENJONG LRT STATION,0.2050612934004909,16
256D SUMANG WALK,SOO TECK LRT STATION,0.13252398728355264,20
10F BEDOK STH AVE 2,BEDOK MRT STATION,0.8076304617593563,3
507 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.5374123187092921,6
103 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.3069355850852427,8
113 TAO CHING RD,LAKESIDE MRT STATION,1.2808669362703302,4
106 BT PURMEI RD,HARBOURFRONT MRT STATION,0.9525358456491116,6
60 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.6467661141583483,6
656A JURONG WEST ST 61,PIONEER MRT STATION,0.33117717213182873,2
333 UBI AVE 1,UBI MRT STATION,0.5513206405544882,10
63 CHAI CHEE RD,BEDOK MRT STATION,0.9746834599360399,5
404 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.7156540886917595,5
20 TECK WHYE LANE,TECK WHYE LRT STATION,0.23755704572403594,13
121 PENDING RD,PENDING LRT STATION,0.19796410580488305,14
355 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.4759913613066615,2
204 BOON LAY DR,LAKESIDE MRT STATION,0.6548184921694199,3
449 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9380784212706977,2
137 POTONG PASIR AVE 3,POTONG PASIR MRT STATION,0.449395637776374,8
470 TAMPINES ST 44,TAMPINES EAST MRT STATION,0.514253176861124,5
102C PUNGGOL FIELD,COVE LRT STATION,0.12542743018683455,24
645 JURONG WEST ST 61,PIONEER MRT STATION,0.18874189661395577,2
5 TG PAGAR PLAZA,TANJONG PAGAR MRT STATION,0.3192514996352712,15
328 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.22413181753601782,2
42 CAMBRIDGE RD,FARRER PARK MRT STATION,0.6325354879005064,18
112 PENDING RD,PETIR LRT STATION,0.24599962415893728,14
531 HOUGANG AVE 6,HOUGANG MRT STATION,0.5449283544069473,9
432B YISHUN AVE 1,KHATIB MRT STATION,1.5122892818318747,2
1 LOR 7 TOA PAYOH,BRADDELL MRT STATION,0.7488238066304439,9
325 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.3722678782429594,4
433 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9650765589727529,2
203 CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.29468892841095706,13
146 PASIR RIS ST 11,TAMPINES EAST MRT STATION,0.9773897054822585,3
648A JURONG WEST ST 61,PIONEER MRT STATION,0.08762615598639768,2
410 BEDOK NTH AVE 2,BEDOK MRT STATION,0.4799614843011877,4
129 PENDING RD,PENDING LRT STATION,0.11705734805831865,14
491D TAMPINES ST 45,TAMPINES EAST MRT STATION,0.6938023975215817,4
713 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5233867264985146,5
331B ANCHORVALE ST,FARMWAY LRT STATION,0.19002258895766466,21
701 CHOA CHU KANG ST 53,YEW TEE MRT STATION,0.6640945844780709,8
342 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.6294413912095371,2
438 CHOA CHU KANG AVE 4,CHOA CHU KANG MRT STATION,0.5153036367885524,6
116B RIVERVALE DR,KANGKAR LRT STATION,0.2133734512329409,14
497D TAMPINES ST 45,TAMPINES EAST MRT STATION,0.5774035129488106,6
24 MARSILING DR,MARSILING MRT STATION,1.0177767793516386,3
30 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.3938231313240789,7
775 WOODLANDS CRES,ADMIRALTY MRT STATION,0.8856288284036653,3
11 PINE CL,MOUNTBATTEN MRT STATION,0.21221132342383464,8
337 UBI AVE 1,UBI MRT STATION,0.5073998642116915,9
142 YISHUN RING RD,YISHUN MRT STATION,0.5240977828326883,2
634 ANG MO KIO AVE 6,YIO CHU KANG MRT STATION,0.18688699535927625,2
490B CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.6805076187921028,6
796 YISHUN RING RD,KHATIB MRT STATION,0.2624433273434555,2
538 SERANGOON NTH AVE 4,FERNVALE LRT STATION,1.9076055310899016,1
323 SEMBAWANG CL,SEMBAWANG MRT STATION,0.48991844676319896,2
142 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5307967942115264,4
636A SENJA RD,SENJA LRT STATION,0.63375311489603,17
248 PASIR RIS ST 21,PASIR RIS MRT STATION,1.5564896959613177,2
463 JURONG WEST ST 41,LAKESIDE MRT STATION,0.7419146941826128,2
663 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.6178343341982758,2
147 BISHAN ST 11,BRADDELL MRT STATION,0.9987585773664064,8
234A SERANGOON AVE 2,SERANGOON MRT STATION,0.541519918563139,6
234 SIMEI ST 4,SIMEI MRT STATION,0.23654822393964695,8
103 HENDERSON CRES,REDHILL MRT STATION,0.5072983116862942,4
85A LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.45661556285038263,7
508 WOODLANDS DR 14,WOODLANDS MRT STATION,0.5245660741349066,5
447 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9114413308994835,2
530 CHOA CHU KANG ST 51,YEW TEE MRT STATION,0.8290708183657896,5
395 YISHUN RING RD,YISHUN MRT STATION,1.36109824904631,1
654 JLN TENAGA,KAKI BUKIT MRT STATION,0.27572431345985504,6
54 PIPIT RD,MACPHERSON MRT STATION,0.3134020683623327,11
472 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.8755802900934028,5
227 PENDING RD,PENDING LRT STATION,0.13233552693420222,14
12 DOVER CL EAST,BUONA VISTA MRT STATION,0.5458875800587892,7
535 UPP CROSS ST,CHINATOWN MRT STATION,0.1980020714059494,26
238 BT PANJANG RING RD,BANGKIT LRT STATION,0.2242689944826848,14
25 TELOK BLANGAH CRES,TELOK BLANGAH MRT STATION,1.2185885291322727,6
66 MARINE DR,EUNOS MRT STATION,1.8951954691583817,2
321 WOODLANDS ST 32,MARSILING MRT STATION,0.5533228571724893,4
354 ANG MO KIO ST 32,ANG MO KIO MRT STATION,0.7240443655788272,4
856B TAMPINES ST 82,TAMPINES MRT STATION,0.6317811547090952,5
952 JURONG WEST ST 91,PIONEER MRT STATION,0.9004259386645559,2
121 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.33611738057311297,3
176 BOON LAY DR,BOON LAY MRT STATION,1.0507313576899735,3
647 PUNGGOL CTRL,KADALOOR LRT STATION,0.2022714483872625,14
233 JURONG EAST ST 21,JURONG EAST MRT STATION,0.8120825132127675,4
550 JURONG WEST ST 42,LAKESIDE MRT STATION,1.0561859013035597,2
502 TAMPINES CTRL 1,TAMPINES MRT STATION,0.27738995243968045,6
214 JURONG EAST ST 21,JURONG EAST MRT STATION,0.7726585213008965,4
297B COMPASSVALE ST,COMPASSVALE LRT STATION,0.0610703970389643,25
225 SIMEI ST 4,SIMEI MRT STATION,0.44597313497681557,6
672 HOUGANG AVE 8,HOUGANG MRT STATION,0.93719674634374,6
442 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.12788193483054047,2
623 ANG MO KIO AVE 9,YIO CHU KANG MRT STATION,0.46536172789531033,2
95 ALJUNIED CRES,MACPHERSON MRT STATION,0.5966456300684095,13
212 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.3296034143997391,12
110 TAMPINES ST 11,SIMEI MRT STATION,0.6104768498761671,8
20 HOUGANG AVE 3,KOVAN MRT STATION,0.7508331753320936,2
685B JURONG WEST ST 64,BOON LAY MRT STATION,0.5234091841958323,3
863A TAMPINES ST 83,TAMPINES MRT STATION,0.709497255146802,4
122 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.4437331043965711,3
184 YUNG SHENG RD,LAKESIDE MRT STATION,1.2181850728439605,3
588 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.09785515146025323,4
609 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.2012886795357516,2
717 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.3342490780993235,1
974 HOUGANG ST 91,TONGKANG LRT STATION,1.4623221634858306,6
410C FERNVALE RD,FERNVALE LRT STATION,0.2162230557334797,7
429 BT PANJANG RING RD,SEGAR LRT STATION,0.11658032569362789,11
53 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.43413552634871383,5
103B EDGEFIELD PLAINS,COVE LRT STATION,0.2211446213428031,24
220 TAMPINES ST 24,TAMPINES EAST MRT STATION,0.2899244878544988,7
168 WOODLANDS ST 11,MARSILING MRT STATION,0.2645345177365155,4
226 SERANGOON AVE 4,SERANGOON MRT STATION,0.7085114793605597,6
131 CASHEW RD,PENDING LRT STATION,0.1789318293955223,14
112 WOODLANDS ST 13,WOODLANDS MRT STATION,0.5613865658683475,4
107 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.35828609805025496,5
519 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.7496567508088305,2
120 HOUGANG AVE 1,KOVAN MRT STATION,0.6911832792300551,5
160 BISHAN ST 13,BISHAN MRT STATION,0.9367057645450895,9
57 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.5323805569960374,5
153 MEI LING ST,QUEENSTOWN MRT STATION,0.32754967919445255,5
757 YISHUN ST 72,YISHUN MRT STATION,0.3339901449376112,2
273 YISHUN ST 22,YISHUN MRT STATION,1.0492917992501927,1
2B GEYLANG SERAI,PAYA LEBAR MRT STATION,0.5321757373427308,10
83 REDHILL LANE,REDHILL MRT STATION,0.41643506250273127,3
69 MOULMEIN RD,NOVENA MRT STATION,0.7630845921683047,12
439 YISHUN AVE 11,YISHUN MRT STATION,1.4886826869389425,2
659A JURONG WEST ST 65,BOON LAY MRT STATION,0.46381255265260046,2
115 RIVERVALE WALK,KANGKAR LRT STATION,0.10673033938576465,17
270C PUNGGOL FIELD,SOO TECK LRT STATION,0.20369848388051393,21
62 NEW UPP CHANGI RD,TANAH MERAH MRT STATION,0.8195110382433137,3
81 STRATHMORE AVE,QUEENSTOWN MRT STATION,0.37776959239245006,3
642 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,0.6516099197411778,2
559 HOUGANG ST 51,BUANGKOK MRT STATION,0.5104611514398743,13
117B RIVERVALE DR,KANGKAR LRT STATION,0.05982304546983476,16
664D JURONG WEST ST 64,BOON LAY MRT STATION,0.37086121328463667,2
11 FARRER PK RD,FARRER PARK MRT STATION,0.22952713633243804,20
147 SILAT AVE,OUTRAM PARK MRT STATION,0.9830020415093423,9
38 CAMBRIDGE RD,NOVENA MRT STATION,0.7084312687479454,16
545 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.22314935930493143,4
880A TAMPINES AVE 8,TAMPINES WEST MRT STATION,1.0124264158054688,4
217 LOR 8 TOA PAYOH,BRADDELL MRT STATION,0.9087687381534527,8
655 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.46471185205131416,4
178 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,1.0735079856936778,2
371 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.6631837521319021,3
331C ANCHORVALE ST,FARMWAY LRT STATION,0.18417037523678367,21
610 SENJA RD,SENJA LRT STATION,0.15014321166301176,17
91 PAYA LEBAR WAY,MACPHERSON MRT STATION,0.47368340867284786,12
549A SEGAR RD,SEGAR LRT STATION,0.2528613548195091,11
19 BEDOK STH RD,BEDOK MRT STATION,0.6698916760970838,3
718 TAMPINES ST 72,TAMPINES MRT STATION,0.9436745032235124,3
260 BOON LAY DR,BOON LAY MRT STATION,0.7493565772836146,3
62 JLN MA'MOR,BOON KENG MRT STATION,1.0680605575430806,9
477 SEGAR RD,SEGAR LRT STATION,0.4165769492692294,10
515 JELAPANG RD,SEGAR LRT STATION,0.26603394087539217,12
141 TAMPINES ST 12,TAMPINES MRT STATION,0.5590980628301659,7
467B ADMIRALTY DR,SEMBAWANG MRT STATION,0.7509775170535018,2
1 TG PAGAR PLAZA,TANJONG PAGAR MRT STATION,0.399274189232254,15
612 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.3254027927798449,2
487 SEGAR RD,SEGAR LRT STATION,0.2268451733134011,11
132 GEYLANG EAST AVE 1,ALJUNIED MRT STATION,0.3390895304085899,12
209 SERANGOON CTRL,SERANGOON MRT STATION,0.4759385427694582,6
437 HOUGANG AVE 8,BUANGKOK MRT STATION,0.6276680875423788,9
671B JURONG WEST ST 65,BOON LAY MRT STATION,0.7547158945078696,2
114 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.7881509489455012,1
334C ANCHORVALE CRES,FARMWAY LRT STATION,0.054007416220932615,20
